policy,dim,slice,n,mean_r,median_r,win_rate,worst,max_consec_losers,sd,ci_lo,ci_hi,trading_days,trades_per_year,ann_dollars,thin,retired
30_30_30_10,month|trend_qqq,2025-10|flat,14,0.831374,-0.180313,0.428571,-1.250000,3,2.789593,-0.629904,2.292652,8,441.000,366635.90,1,0
30_30_30_10,month|trend_qqq,2025-10|opposed,16,-0.979466,-1.247794,0.062500,-1.250000,13,0.561292,-1.254499,-0.704433,10,403.200,-394920.77,1,0
30_30_30_10,month|trend_qqq,2025-11|aligned,36,0.190460,-0.959729,0.361111,-1.250000,7,2.113770,-0.500038,0.880958,11,824.727,157077.65,0,0
30_30_30_10,month|trend_qqq,2025-11|flat,8,1.600082,0.517578,0.625000,-1.250000,2,3.101884,-0.549414,3.749578,3,672.000,1075255.23,1,0
30_30_30_10,month|trend_qqq,2025-11|opposed,34,-0.630854,-1.250000,0.117647,-1.250000,13,1.569754,-1.158506,-0.103201,11,778.909,-491377.55,0,0
30_30_30_10,month|trend_qqq,2025-12|aligned,37,0.777143,-0.527174,0.432432,-1.250000,5,2.255016,0.050527,1.503759,15,621.600,483071.97,0,0
30_30_30_10,month|trend_qqq,2025-12|flat,10,0.095389,-0.652784,0.300000,-1.250000,3,1.763273,-0.997499,1.188277,5,504.000,48075.84,1,0
30_30_30_10,month|trend_qqq,2025-12|opposed,19,-0.003458,-0.851748,0.368421,-1.250000,5,1.744885,-0.788054,0.781138,12,399.000,-1379.69,1,0
30_30_30_10,month|trend_qqq,2026-01|aligned,32,0.011038,-1.134101,0.250000,-1.250000,4,2.203896,-0.752573,0.774650,18,448.000,4945.23,0,0
30_30_30_10,month|trend_qqq,2026-01|flat,5,0.856769,0.620524,0.600000,-1.250000,1,1.924479,-0.830111,2.543649,5,252.000,215905.82,1,0
30_30_30_10,month|trend_qqq,2026-01|opposed,26,-0.623953,-1.250000,0.153846,-1.250000,11,1.168640,-1.073164,-0.174742,14,468.000,-292010.10,0,0
30_30_30_10,month|trend_qqq,2026-02|aligned,39,0.692750,-0.650000,0.358974,-1.250000,8,3.487232,-0.401721,1.787222,15,655.200,453890.02,0,0
30_30_30_10,month|trend_qqq,2026-02|flat,7,-0.228733,-1.205682,0.285714,-1.250000,4,1.836075,-1.588916,1.131451,3,588.000,-134494.73,1,0
30_30_30_10,month|trend_qqq,2026-02|opposed,39,-0.305526,-1.135543,0.205128,-1.250000,11,1.720561,-0.845526,0.234474,16,614.250,-187669.47,0,0
30_30_30_10,month|trend_qqq,2026-03|aligned,49,0.062074,-0.769452,0.306122,-1.250000,6,2.031089,-0.506631,0.630779,18,686.000,42582.52,0,0
30_30_30_10,month|trend_qqq,2026-03|flat,14,-0.704857,-1.250000,0.071429,-1.250000,8,1.785173,-1.639988,0.230274,5,705.600,-497347.30,1,0
30_30_30_10,month|trend_qqq,2026-03|opposed,26,-0.462648,-1.173917,0.153846,-1.250000,10,1.533813,-1.052226,0.126931,12,546.000,-252605.65,0,0
30_30_30_10,month|trend_qqq,2026-04|aligned,38,0.361615,-0.821336,0.394737,-1.250000,3,2.129658,-0.315519,1.038748,17,563.294,203695.43,0,0
30_30_30_10,month|trend_qqq,2026-04|flat,13,-0.092277,-0.804167,0.230769,-1.250000,5,1.938027,-1.145801,0.961246,6,546.000,-50383.47,1,0
30_30_30_10,month|trend_qqq,2026-04|opposed,18,0.617216,-1.131657,0.333333,-1.250000,4,2.650228,-0.607127,1.841559,10,453.600,279969.24,1,0
30_30_30_10,month|trend_qqq,2026-05|aligned,52,-0.038090,-1.180738,0.250000,-1.250000,6,2.089348,-0.605981,0.529801,18,728.000,-27729.41,0,0
30_30_30_10,month|trend_qqq,2026-05|flat,7,-0.406377,-0.804348,0.285714,-1.250000,4,1.014965,-1.158273,0.345519,4,441.000,-179212.20,1,0
30_30_30_10,month|trend_qqq,2026-05|opposed,33,0.183135,-0.998218,0.272727,-1.250000,7,2.915861,-0.811734,1.178004,13,639.692,117149.87,0,0
30_30_30_10,month|trend_qqq,2026-06|aligned,66,0.176900,-0.759329,0.363636,-1.250000,6,1.822712,-0.262846,0.616647,20,831.600,147110.14,0,0
30_30_30_10,month|trend_qqq,2026-06|flat,4,2.389886,1.585130,0.500000,-1.250000,1,3.813665,-1.347505,6.127278,3,336.000,803001.80,1,0
30_30_30_10,month|trend_qqq,2026-06|opposed,23,-0.608151,-1.205233,0.130435,-1.250000,8,1.295048,-1.137422,-0.078880,12,483.000,-293736.78,0,0
30_30_30_10,month|trend_qqq,2026-07|aligned,51,0.091395,-0.702212,0.352941,-1.250000,12,1.574812,-0.340820,0.523610,15,856.800,78307.28,0,0
30_30_30_10,month|trend_qqq,2026-07|flat,7,-1.002256,-1.176818,0.000000,-1.250000,7,0.307487,-1.230045,-0.774466,2,882.000,-883989.48,1,0
30_30_30_10,month|trend_qqq,2026-07|opposed,42,-0.103606,-1.154789,0.261905,-1.250000,12,2.029804,-0.717489,0.510277,18,588.000,-60920.54,0,0
30_30_30_10,month|trend_qqq,2026-08|aligned,18,1.799773,0.754348,0.611111,-1.250000,3,3.402471,0.227911,3.371634,7,648.000,1166252.77,1,0
30_30_30_10,month|trend_qqq,2026-08|flat,1,4.308197,4.308197,1.000000,4.308197,0,0.000000,4.308197,4.308197,1,252.000,1085665.57,1,0
30_30_30_10,month|trend_qqq,2026-08|opposed,12,0.783965,-1.141912,0.416667,-1.250000,5,2.818243,-0.810606,2.378536,6,504.000,395118.53,1,0
30_30_30_10,month|trend_qqq,2026-08|unknown,3,0.848606,1.569290,0.666667,-1.250000,1,1.508001,-0.857858,2.555070,1,756.000,641546.06,1,0
30_30_30_10,month|side,2025-08|long,13,-0.133472,-0.966066,0.384615,-1.250000,3,1.522135,-0.960914,0.693969,4,819.000,-109313.84,1,0
30_30_30_10,month|side,2025-08|short,9,0.273644,-0.284532,0.444444,-1.250000,3,1.716310,-0.847678,1.394967,3,756.000,206875.11,1,0
30_30_30_10,month|side,2025-09|long,31,-0.120282,-0.727487,0.322581,-1.250000,10,1.553189,-0.667045,0.426482,16,488.250,-58727.62,0,0
30_30_30_10,month|side,2025-09|short,19,-0.227431,-0.579651,0.315789,-1.250000,5,1.208464,-0.770822,0.315961,12,399.000,-90744.95,1,0
30_30_30_10,month|side,2025-10|long,32,-0.043415,-1.137476,0.250000,-1.250000,4,2.173631,-0.796540,0.709710,16,504.000,-21881.17,0,0
30_30_30_10,month|side,2025-10|short,32,-0.158359,-1.168973,0.218750,-1.250000,7,2.455717,-1.009222,0.692503,17,474.353,-75118.20,0,0
30_30_30_10,month|side,2025-11|long,15,-0.459210,-1.235937,0.266667,-1.250000,5,1.244872,-1.089203,0.170782,8,472.500,-216976.91,1,0
30_30_30_10,month|side,2025-11|short,63,0.080895,-1.175000,0.285714,-1.250000,7,2.289038,-0.484353,0.646142,13,1221.231,98790.92,0,0
30_30_30_10,month|side,2025-12|long,29,0.533130,-0.732538,0.413793,-1.250000,5,2.165574,-0.255059,1.321318,16,456.750,243506.95,0,0
30_30_30_10,month|side,2025-12|short,37,0.383289,-0.612546,0.378378,-1.250000,6,2.012429,-0.265159,1.031738,15,621.600,238252.75,0,0
30_30_30_10,month|side,2026-01|long,29,-0.399702,-1.096250,0.172414,-1.250000,12,1.408445,-0.912324,0.112919,15,487.200,-194734.85,0,0
30_30_30_10,month|side,2026-01|short,34,0.000166,-1.201098,0.294118,-1.250000,6,2.176691,-0.731501,0.731833,17,504.000,83.79,0,0
30_30_30_10,month|side,2026-02|long,38,-0.114973,-1.207649,0.210526,-1.250000,15,2.116951,-0.788066,0.558120,14,684.000,-78641.36,0,0
30_30_30_10,month|side,2026-02|short,47,0.380204,-0.568782,0.340426,-1.250000,7,3.123187,-0.512701,1.273108,16,740.250,281445.84,0,0
30_30_30_10,month|side,2026-03|long,40,-0.160933,-1.022491,0.225000,-1.250000,8,1.971267,-0.771835,0.449969,17,592.941,-95424.03,0,0
30_30_30_10,month|side,2026-03|short,49,-0.253427,-1.147800,0.224490,-1.250000,11,1.812735,-0.760992,0.254139,18,686.000,-173850.58,0,0
30_30_30_10,month|side,2026-04|long,42,0.088733,-1.162228,0.333333,-1.250000,7,2.086813,-0.542392,0.719857,16,661.500,58696.70,0,0
30_30_30_10,month|side,2026-04|short,27,0.737958,-0.319053,0.370370,-1.250000,5,2.446481,-0.184860,1.660776,12,567.000,418422.24,0,0
30_30_30_10,month|side,2026-05|long,53,-0.048839,-1.250000,0.245283,-1.250000,10,2.622015,-0.754756,0.657077,19,702.947,-34331.47,0,0
30_30_30_10,month|side,2026-05|short,39,0.097606,-0.847059,0.282051,-1.250000,9,1.975827,-0.522510,0.717721,13,756.000,73789.86,0,0
30_30_30_10,month|side,2026-06|long,36,-0.056084,-1.143560,0.250000,-1.250000,6,2.146368,-0.757231,0.645063,15,604.800,-33919.40,0,0
30_30_30_10,month|side,2026-06|short,57,0.162570,-0.637500,0.350877,-1.250000,9,1.786751,-0.301285,0.626426,17,844.941,137362.22,0,0
30_30_30_10,month|side,2026-07|long,54,0.112940,-0.876700,0.351852,-1.250000,5,1.950945,-0.407420,0.633300,18,756.000,85382.64,0,0
30_30_30_10,month|side,2026-07|short,46,-0.278367,-0.982602,0.217391,-1.250000,22,1.461902,-0.700836,0.144103,16,724.500,-201676.69,0,0
30_30_30_10,month|side,2026-08|long,24,1.732457,0.807698,0.625000,-1.250000,4,3.259366,0.428439,3.036475,8,756.000,1309737.44,0,0
30_30_30_10,month|side,2026-08|short,10,0.707854,-0.733284,0.400000,-1.250000,3,2.547716,-0.871236,2.286945,6,420.000,297298.78,1,0
30_30_30_10,quarter|setup,2025-Q3|break_and_retest,61,-0.229254,-0.727487,0.327869,-1.250000,7,1.351842,-0.568502,0.109994,19,809.053,-185478.37,0,0
30_30_30_10,quarter|setup,2025-Q3|one_candle_rule,11,0.605656,-0.284532,0.454545,-1.250000,2,1.972132,-0.559800,1.771112,7,396.000,239839.69,1,0
30_30_30_10,quarter|setup,2025-Q4|break_and_retest,180,0.167947,-0.939375,0.316667,-1.250000,8,2.238137,-0.159022,0.494916,57,795.789,133650.20,0,0
30_30_30_10,quarter|setup,2025-Q4|one_candle_rule,28,-0.315590,-1.247222,0.214286,-1.250000,9,1.812107,-0.986803,0.355624,21,336.000,-106038.12,0,0
30_30_30_10,quarter|setup,2026-Q1|break_and_retest,211,-0.052366,-1.128680,0.251185,-1.250000,14,2.299149,-0.362595,0.257863,56,949.500,-49721.41,0,0
30_30_30_10,quarter|setup,2026-Q1|one_candle_rule,26,-0.226582,-0.983146,0.230769,-1.250000,7,1.552326,-0.823277,0.370113,22,297.818,-67480.19,0,0
30_30_30_10,quarter|setup,2026-Q2|break_and_retest,224,0.113894,-0.977444,0.303571,-1.250000,10,2.186360,-0.172428,0.400215,59,956.746,108967.15,0,0
30_30_30_10,quarter|setup,2026-Q2|one_candle_rule,28,0.094008,-1.145231,0.285714,-1.250000,6,2.098871,-0.683425,0.871440,20,352.800,33165.95,0,0
30_30_30_10,quarter|setup,2026-Q2|reentry_84_rule,2,1.986449,1.986449,0.500000,-1.250000,1,3.236449,-2.499041,6.471939,2,252.000,500585.22,1,0
30_30_30_10,quarter|setup,2026-Q3|break_and_retest,125,0.356049,-0.826116,0.368000,-1.250000,12,2.312560,-0.049361,0.761459,29,1086.207,386742.97,0,0
30_30_30_10,quarter|setup,2026-Q3|one_candle_rule,9,-0.283859,-1.021469,0.222222,-1.250000,7,1.488814,-1.256552,0.688833,7,324.000,-91970.47,1,0
30_30_30_10,quarter|grade,2025-Q3|B,43,0.101760,-0.470909,0.418605,-1.250000,4,1.605334,-0.378069,0.581590,19,570.316,58035.57,0,0
30_30_30_10,quarter|grade,2025-Q3|C,29,-0.403378,-0.966066,0.241379,-1.250000,8,1.252865,-0.859374,0.052618,16,456.750,-184242.94,0,0
30_30_30_10,quarter|grade,2025-Q4|A+,2,-1.250000,-1.250000,0.000000,-1.250000,2,0.000000,-1.250000,-1.250000,1,504.000,-630000.00,1,0
30_30_30_10,quarter|grade,2025-Q4|B,141,0.344586,-0.768881,0.375887,-1.250000,6,2.286188,-0.032776,0.721948,56,634.500,218640.02,0,0
30_30_30_10,quarter|grade,2025-Q4|C,65,-0.379889,-1.250000,0.153846,-1.250000,17,1.902512,-0.842405,0.082627,39,420.000,-159553.34,0,0
30_30_30_10,quarter|grade,2026-Q1|A,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
30_30_30_10,quarter|grade,2026-Q1|B,173,0.216586,-1.030696,0.312139,-1.250000,13,2.491825,-0.154736,0.587908,56,778.500,168612.01,0,0
30_30_30_10,quarter|grade,2026-Q1|C,63,-0.843804,-1.159566,0.079365,-1.250000,39,0.901550,-1.066430,-0.621178,41,387.220,-326737.45,0,0
30_30_30_10,quarter|grade,2026-Q2|A,6,1.144688,-1.250000,0.333333,-1.250000,3,3.411400,-1.585000,3.874376,4,378.000,432692.13,1,0
30_30_30_10,quarter|grade,2026-Q2|B,177,0.362714,-0.795000,0.361582,-1.250000,8,2.335815,0.018596,0.706832,58,769.034,278939.65,0,0
30_30_30_10,quarter|grade,2026-Q2|C,71,-0.548609,-1.168539,0.154930,-1.250000,15,1.394351,-0.872948,-0.224270,39,458.769,-251685.06,0,0
30_30_30_10,quarter|grade,2026-Q3|A+,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
30_30_30_10,quarter|grade,2026-Q3|B,88,0.860868,-0.322229,0.477273,-1.250000,8,2.542934,0.329555,1.392180,27,821.333,707059.23,0,0
30_30_30_10,quarter|grade,2026-Q3|C,45,-0.723443,-1.210113,0.133333,-1.250000,9,1.006967,-1.017659,-0.429228,22,515.455,-372902.11,0,0
30_30_30_10,quarter|alert_only,2025-Q3|actioned,43,0.101760,-0.470909,0.418605,-1.250000,4,1.605334,-0.378069,0.581590,19,570.316,58035.57,0,0
30_30_30_10,quarter|alert_only,2025-Q3|alert_only,29,-0.403378,-0.966066,0.241379,-1.250000,8,1.252865,-0.859374,0.052618,16,456.750,-184242.94,0,0
30_30_30_10,quarter|alert_only,2025-Q4|actioned,143,0.322284,-0.769872,0.370629,-1.250000,6,2.277854,-0.051064,0.695632,56,643.500,207390.02,0,0
30_30_30_10,quarter|alert_only,2025-Q4|alert_only,65,-0.379889,-1.250000,0.153846,-1.250000,17,1.902512,-0.842405,0.082627,39,420.000,-159553.34,0,0
30_30_30_10,quarter|alert_only,2026-Q1|actioned,174,0.208157,-1.032015,0.310345,-1.250000,13,2.487126,-0.161398,0.577712,56,783.000,162987.01,0,0
30_30_30_10,quarter|alert_only,2026-Q1|alert_only,63,-0.843804,-1.159566,0.079365,-1.250000,39,0.901550,-1.066430,-0.621178,41,387.220,-326737.45,0,0
30_30_30_10,quarter|alert_only,2026-Q2|actioned,183,0.388353,-0.804348,0.360656,-1.250000,8,2.382876,0.043104,0.733601,58,795.103,308780.49,0,0
30_30_30_10,quarter|alert_only,2026-Q2|alert_only,71,-0.548609,-1.168539,0.154930,-1.250000,15,1.394351,-0.872948,-0.224270,39,458.769,-251685.06,0,0
30_30_30_10,quarter|alert_only,2026-Q3|actioned,89,0.837150,-0.336111,0.471910,-1.250000,8,2.538377,0.309778,1.364522,27,830.667,695392.56,0,0
30_30_30_10,quarter|alert_only,2026-Q3|alert_only,45,-0.723443,-1.210113,0.133333,-1.250000,9,1.006967,-1.017659,-0.429228,22,515.455,-372902.11,0,0
30_30_30_10,quarter|trend_qqq,2025-Q3|aligned,35,0.132257,-0.518340,0.428571,-1.250000,6,1.738314,-0.443647,0.708161,15,588.000,77767.24,0,0
30_30_30_10,quarter|trend_qqq,2025-Q3|flat,9,-0.468087,-0.885283,0.222222,-1.250000,4,0.988348,-1.113808,0.177633,5,453.600,-212324.39,1,0
30_30_30_10,quarter|trend_qqq,2025-Q3|opposed,28,-0.276374,-0.664906,0.285714,-1.250000,8,1.228012,-0.731237,0.178488,16,441.000,-121881.11,0,0
30_30_30_10,quarter|trend_qqq,2025-Q4|aligned,107,0.310152,-0.908333,0.345794,-1.250000,7,2.304757,-0.126554,0.746858,45,599.200,185843.25,0,0
30_30_30_10,quarter|trend_qqq,2025-Q4|flat,32,0.793556,-0.392448,0.437500,-1.250000,3,2.664047,-0.129490,1.716601,16,504.000,399952.00,0,0
30_30_30_10,quarter|trend_qqq,2025-Q4|opposed,69,-0.538930,-1.216057,0.173913,-1.250000,13,1.501252,-0.893160,-0.184700,33,526.909,-283967.18,0,0
30_30_30_10,quarter|trend_qqq,2026-Q1|aligned,120,0.253434,-0.849353,0.308333,-1.250000,8,2.650538,-0.220807,0.727676,51,592.941,150271.56,0,0
30_30_30_10,quarter|trend_qqq,2026-Q1|flat,26,-0.276357,-1.250000,0.230769,-1.250000,12,1.918918,-1.013966,0.461251,13,504.000,-139283.97,0,0
30_30_30_10,quarter|trend_qqq,2026-Q1|opposed,91,-0.441397,-1.198165,0.175824,-1.250000,11,1.532530,-0.756277,-0.126518,42,546.000,-241002.88,0,0
30_30_30_10,quarter|trend_qqq,2026-Q2|aligned,156,0.150231,-0.896441,0.333333,-1.250000,10,1.997123,-0.163168,0.463631,55,714.764,107379.93,0,0
30_30_30_10,quarter|trend_qqq,2026-Q2|flat,24,0.229804,-0.804257,0.291667,-1.250000,9,2.389735,-0.726289,1.185897,13,465.231,106911.98,0,0
30_30_30_10,quarter|trend_qqq,2026-Q2|opposed,74,0.042782,-1.157670,0.243243,-1.250000,8,2.498405,-0.526468,0.612032,35,532.800,22794.27,0,0
30_30_30_10,quarter|trend_qqq,2026-Q3|aligned,69,0.537059,-0.405038,0.420290,-1.250000,12,2.327198,-0.012058,1.086176,22,790.364,424471.75,0,0
30_30_30_10,quarter|trend_qqq,2026-Q3|flat,8,-0.338449,-1.102933,0.125000,-1.250000,7,1.779664,-1.571693,0.894795,3,672.000,-227437.79,1,0
30_30_30_10,quarter|trend_qqq,2026-Q3|opposed,54,0.093632,-1.154789,0.296296,-1.250000,12,2.259576,-0.509047,0.696311,24,567.000,53089.23,0,0
30_30_30_10,quarter|trend_qqq,2026-Q3|unknown,3,0.848606,1.569290,0.666667,-1.250000,1,1.508001,-0.857858,2.555070,1,756.000,641546.06,1,0
30_30_30_10,quarter|side,2025-Q3|long,44,-0.124179,-0.806385,0.340909,-1.250000,10,1.544091,-0.580429,0.332071,20,554.400,-68844.86,0,0
30_30_30_10,quarter|side,2025-Q3|short,28,-0.066371,-0.548996,0.357143,-1.250000,5,1.411587,-0.589230,0.456488,15,470.400,-31220.94,0,0
30_30_30_10,quarter|side,2025-Q4|long,76,0.094517,-0.948998,0.315789,-1.250000,5,2.055877,-0.367700,0.556735,40,478.800,45254.93,0,0
30_30_30_10,quarter|side,2025-Q4|short,132,0.107656,-1.077756,0.295455,-1.250000,7,2.266429,-0.278988,0.494300,45,739.200,79579.20,0,0
30_30_30_10,quarter|side,2026-Q1|long,107,-0.209324,-1.112634,0.205607,-1.250000,15,1.896240,-0.568624,0.149976,46,586.174,-122700.23,0,0
30_30_30_10,quarter|side,2026-Q1|short,130,0.041979,-1.040806,0.284615,-1.250000,11,2.465562,-0.381859,0.465818,51,642.353,26965.64,0,0
30_30_30_10,quarter|side,2026-Q2|long,131,-0.006723,-1.222778,0.274809,-1.250000,10,2.334093,-0.406427,0.392981,50,660.240,-4438.84,0,0
30_30_30_10,quarter|side,2026-Q2|short,123,0.268276,-0.723658,0.333333,-1.250000,9,2.023349,-0.089305,0.625857,42,738.000,197987.93,0,0
30_30_30_10,quarter|side,2026-Q3|long,78,0.611253,-0.477622,0.435897,-1.250000,5,2.542149,0.047083,1.175423,26,756.000,462107.20,0,0
30_30_30_10,quarter|side,2026-Q3|short,56,-0.102256,-0.982602,0.250000,-1.250000,22,1.748506,-0.560217,0.355706,22,641.455,-65592.47,0,0
30_30_30_10,setup|grade,break_and_retest|A,3,1.381743,-1.250000,0.333333,-1.250000,2,3.721847,-2.829923,5.593410,3,252.000,348199.36,1,0
30_30_30_10,setup|grade,break_and_retest|A+,3,-1.250000,-1.250000,0.000000,-1.250000,3,0.000000,-1.250000,-1.250000,2,378.000,-472500.00,1,0
30_30_30_10,setup|grade,break_and_retest|B,583,0.393374,-0.637500,0.375643,-1.250000,12,2.395704,0.198903,0.587845,210,699.600,275204.47,0,0
30_30_30_10,setup|grade,break_and_retest|C,212,-0.728855,-1.226399,0.113208,-1.250000,37,1.178609,-0.887512,-0.570199,135,395.733,-288432.26,0,0
30_30_30_10,setup|grade,one_candle_rule|A,2,-1.250000,-1.250000,0.000000,-1.250000,2,0.000000,-1.250000,-1.250000,2,252.000,-315000.00,1,0
30_30_30_10,setup|grade,one_candle_rule|B,39,0.026959,-1.184701,0.307692,-1.250000,5,1.855179,-0.555291,0.609209,37,265.622,7160.83,0,0
30_30_30_10,setup|grade,one_candle_rule|C,61,-0.107202,-0.977451,0.245902,-1.250000,12,1.863044,-0.574737,0.360333,51,301.412,-32311.99,0,0
30_30_30_10,setup|grade,reentry_84_rule|A,2,1.986449,1.986449,0.500000,-1.250000,1,3.236449,-2.499041,6.471939,2,252.000,500585.22,1,0
30_30_30_10,setup|alert_only,break_and_retest|actioned,589,0.390038,-0.650000,0.373514,-1.250000,12,2.402126,0.196041,0.584034,211,703.450,274372.21,0,0
30_30_30_10,setup|alert_only,break_and_retest|alert_only,212,-0.728855,-1.226399,0.113208,-1.250000,37,1.178609,-0.887512,-0.570199,135,395.733,-288432.26,0,0
30_30_30_10,setup|alert_only,one_candle_rule|actioned,41,-0.035332,-1.229128,0.292683,-1.250000,6,1.830154,-0.595543,0.524879,39,264.923,-9360.24,0,0
30_30_30_10,setup|alert_only,one_candle_rule|alert_only,61,-0.107202,-0.977451,0.245902,-1.250000,12,1.863044,-0.574737,0.360333,51,301.412,-32311.99,0,0
30_30_30_10,setup|alert_only,reentry_84_rule|actioned,2,1.986449,1.986449,0.500000,-1.250000,1,3.236449,-2.499041,6.471939,2,252.000,500585.22,1,0
30_30_30_10,setup|trend_qqq,break_and_retest|aligned,440,0.269255,-0.828393,0.350000,-1.250000,12,2.300271,0.054320,0.484191,182,609.231,164038.64,0,0
30_30_30_10,setup|trend_qqq,break_and_retest|flat,86,0.260865,-0.844815,0.325581,-1.250000,10,2.322156,-0.229928,0.751657,47,461.106,120286.35,0,0
30_30_30_10,setup|trend_qqq,break_and_retest|opposed,272,-0.250873,-1.186653,0.220588,-1.250000,21,1.955030,-0.483214,-0.018533,138,496.696,-124607.65,0,0
30_30_30_10,setup|trend_qqq,break_and_retest|unknown,3,0.848606,1.569290,0.666667,-1.250000,1,1.508001,-0.857858,2.555070,1,756.000,641546.06,1,0
30_30_30_10,setup|trend_qqq,one_candle_rule|aligned,46,0.249961,-0.920133,0.347826,-1.250000,5,2.035702,-0.338329,0.838251,36,322.000,80487.39,0,0
30_30_30_10,setup|trend_qqq,one_candle_rule|flat,13,-0.433149,-1.250000,0.153846,-1.250000,6,1.927347,-1.480867,0.614568,11,297.818,-128999.78,1,0
30_30_30_10,setup|trend_qqq,one_candle_rule|opposed,43,-0.322214,-1.184701,0.209302,-1.250000,9,1.533434,-0.780553,0.136125,36,301.000,-96986.38,0,0
30_30_30_10,setup|trend_qqq,reentry_84_rule|aligned,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
30_30_30_10,setup|trend_qqq,reentry_84_rule|opposed,1,5.222899,5.222899,1.000000,5.222899,0,0.000000,5.222899,5.222899,1,252.000,1316170.43,1,0
30_30_30_10,setup|side,break_and_retest|long,381,0.094366,-1.054878,0.312336,-1.250000,13,2.225414,-0.129097,0.317828,171,561.474,52983.93,0,0
30_30_30_10,setup|side,break_and_retest|short,420,0.093480,-0.888326,0.297619,-1.250000,26,2.182952,-0.115294,0.302254,166,637.590,59601.98,0,0
30_30_30_10,setup|side,one_candle_rule|long,54,-0.158974,-1.065037,0.222222,-1.250000,8,1.777536,-0.633082,0.315134,45,302.400,-48073.72,0,0
30_30_30_10,setup|side,one_candle_rule|short,48,0.012430,-1.088083,0.312500,-1.250000,10,1.924700,-0.532071,0.556931,39,310.154,3855.29,0,0
30_30_30_10,setup|side,reentry_84_rule|long,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
30_30_30_10,setup|side,reentry_84_rule|short,1,5.222899,5.222899,1.000000,5.222899,0,0.000000,5.222899,5.222899,1,252.000,1316170.43,1,0
30_30_30_10,grade|alert_only,A|actioned,7,0.802590,-1.250000,0.285714,-1.250000,3,3.267616,-1.618094,3.223274,5,352.800,283153.70,1,0
30_30_30_10,grade|alert_only,A+|actioned,3,-1.250000,-1.250000,0.000000,-1.250000,3,0.000000,-1.250000,-1.250000,2,378.000,-472500.00,1,0
30_30_30_10,grade|alert_only,B|actioned,622,0.370399,-0.680501,0.371383,-1.250000,13,2.367112,0.184371,0.556428,216,725.667,268786.52,0,0
30_30_30_10,grade|alert_only,C|alert_only,273,-0.589951,-1.186475,0.142857,-1.250000,44,1.386125,-0.754379,-0.425522,157,438.191,-258511.25,0,0
30_30_30_10,grade|trend_qqq,A|aligned,4,0.723808,-1.250000,0.250000,-1.250000,2,3.418735,-2.626553,4.074168,3,336.000,243199.36,1,0
30_30_30_10,grade|trend_qqq,A|opposed,3,0.907633,-1.250000,0.333333,-1.250000,1,3.051354,-2.545299,4.360565,2,378.000,343085.22,1,0
