sym,day,entry_i,side,sgrade,book_r,clock_st_100_trail,clock_st_30_70,clock_st_30_70_be,clock_st_50_50,clock_st_50_50_be,clock_st_70_30,clock_st_70_30_be,clock_st_50_25x4r_25,clock_st_50_25x4r_25_be,clock_st_50_20x4r_20x5r,clock_st_50_20x4r_20x5r_be,clock_st_30_30x4r_30x5r,clock_st_30_30x4r_30x5r_be,clock_st_100_trail_be,clock_oracle_stopped,clock_oracle_best_close,clock_oracle_MFE,noclock_st_100_trail,noclock_st_30_70,noclock_st_30_70_be,noclock_st_50_50,noclock_st_50_50_be,noclock_st_70_30,noclock_st_70_30_be,noclock_st_50_25x4r_25,noclock_st_50_25x4r_25_be,noclock_st_50_20x4r_20x5r,noclock_st_50_20x4r_20x5r_be,noclock_st_30_30x4r_30x5r,noclock_st_30_30x4r_30x5r_be,noclock_st_100_trail_be,noclock_oracle_stopped,noclock_oracle_best_close,noclock_oracle_MFE
PLTR,2026-03-12,21,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.167,0.940,0.940,1.905,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.167,0.940,0.940,1.905
PLTR,2026-03-16,77,S,A,-1.000,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-0.690,0.690,0.690,0.897,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-1.034,-0.690,0.690,0.690,0.897
PLTR,2026-03-18,28,L,S,0.160,-1.142,-0.822,-0.280,-0.608,-0.222,-0.395,-0.163,-0.608,-0.222,-0.608,-0.222,-0.822,-0.280,-0.513,0.500,0.500,0.679,-1.142,-0.822,-0.280,-0.608,-0.222,-0.395,-0.163,-0.608,-0.222,-0.608,-0.222,-0.822,-0.280,-0.513,0.500,0.500,0.679
PLTR,2026-04-09,37,S,C,1.885,1.000,1.201,1.201,1.336,1.336,1.470,1.470,1.336,1.336,1.336,1.336,1.201,1.201,1.000,2.782,2.782,3.205,1.000,1.201,1.201,1.336,1.336,1.470,1.470,1.336,1.336,1.336,1.336,1.201,1.201,1.000,2.782,5.566,5.846
PLTR,2026-04-24,8,S,C,5.011,2.818,3.118,3.118,3.318,3.318,3.518,3.518,3.614,3.614,3.555,3.555,3.473,3.473,2.818,9.015,9.015,9.273,2.818,3.118,3.118,3.318,3.318,3.518,3.518,3.614,3.614,3.555,3.555,3.473,3.473,2.818,9.015,9.015,9.273
PLTR,2026-04-29,17,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.229,6.667,7.625,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.229,6.667,7.625
PLTR,2026-05-06,15,S,C,-1.000,-0.117,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.117,0.565,0.565,0.728,-0.117,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.117,0.565,0.850,0.855
PLTR,2026-05-19,47,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.000,0.381,0.381,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.000,0.381,2.190,2.571
PLTR,2026-05-21,87,L,S,-1.000,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,1.096,1.096,1.231,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-1.173,-0.731,1.096,1.231,1.423
PLTR,2026-05-26,37,S,C,-1.000,-0.286,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-0.464,0.750,2.607,2.750,-0.286,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-0.464,0.750,2.607,2.750
PLTR,2026-05-27,13,S,C,-1.000,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,2.324,2.647,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,-1.176,2.324,2.647
PLTR,2026-05-29,84,L,C,2.888,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,1.659,2.250,2.250,2.636,1.409,2.370,2.370,3.011,3.011,3.652,3.652,3.659,3.659,3.530,3.530,3.148,3.148,1.409,5.659,5.659,5.885
PLTR,2026-06-01,21,L,A,-1.000,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,0.800,1.362,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,-1.113,6.562,7.250
PLTR,2026-06-05,17,S,A,2.700,2.730,2.657,2.657,2.608,2.608,2.559,2.559,2.926,2.926,2.862,2.862,3.038,3.038,2.730,4.243,4.243,4.757,2.730,2.657,2.657,2.608,2.608,2.559,2.559,2.926,2.926,2.862,2.862,3.038,3.038,2.730,14.514,14.514,14.689
PLTR,2026-06-11,8,S,C,-1.000,0.048,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.048,3.786,4.381,5.238,0.048,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.048,3.786,4.571,5.238
PLTR,2026-06-17,50,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.045,0.318,0.318,1.591,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.045,0.318,2.591,2.727
PLTR,2026-07-06,65,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.242,0.677,0.677,0.871,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.242,0.677,9.645,9.707
PLTR,2026-07-07,72,L,A,-1.000,0.636,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.636,1.348,1.348,1.970,0.636,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.636,1.348,15.030,15.364
PLTR,2026-07-15,55,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.045,2.250,2.250,2.318,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.045,2.250,4.864,5.091
PLTR,2026-07-22,51,S,C,0.864,-0.395,-0.113,-0.113,0.075,0.075,0.263,0.263,0.075,0.075,0.075,0.075,-0.113,-0.113,-0.395,4.205,4.205,4.636,-0.395,-0.113,-0.113,0.075,0.075,0.263,0.263,0.075,0.075,0.075,0.075,-0.113,-0.113,-0.395,17.932,17.932,18.182
PLTR,2026-07-29,21,S,C,3.460,2.260,2.134,2.134,2.050,2.050,1.966,1.966,2.485,2.485,2.946,2.946,3.478,3.478,2.260,5.440,5.440,5.600,2.260,2.134,2.134,2.050,2.050,1.966,1.966,2.485,2.485,2.946,2.946,3.478,3.478,2.260,5.440,5.880,6.600
PLTR,2026-08-04,9,L,C,0.459,2.057,1.524,1.524,1.169,1.169,0.814,0.814,1.169,1.169,1.169,1.169,1.524,1.524,2.057,2.208,2.208,2.316,2.057,1.524,1.524,1.169,1.169,0.814,0.814,1.169,1.169,1.169,1.169,1.524,1.524,2.057,3.157,3.157,3.217
PLTR,2026-08-05,5,L,A,1.417,0.112,0.402,0.402,0.595,0.595,0.789,0.789,0.595,0.595,0.595,0.595,0.402,0.402,0.112,1.317,1.317,1.504,0.112,0.402,0.402,0.595,0.595,0.789,0.789,0.595,0.595,0.595,0.595,0.402,0.402,0.112,1.317,1.317,1.504
PLTR,2026-08-11,21,L,C,8.607,4.732,6.510,6.510,6.683,6.683,6.856,6.856,6.120,6.120,5.983,5.983,5.460,5.460,4.732,11.286,11.286,11.498,4.732,6.510,6.510,6.683,6.683,6.856,6.856,6.120,6.120,5.983,5.983,5.460,5.460,4.732,11.286,11.286,11.498
AMZN,2024-09-27,14,S,C,-1.000,-0.538,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.154,0.506,1.667,1.821,-0.538,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.154,0.506,6.897,7.103
AMZN,2024-10-22,54,L,C,-1.000,-0.367,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-0.367,0.633,0.633,0.900,-0.367,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-0.367,0.633,4.266,4.434
AMZN,2024-11-04,15,L,A,0.858,-0.851,-0.353,0.235,-0.021,0.399,0.311,0.563,-0.021,0.399,-0.021,0.399,-0.353,0.235,-0.011,1.702,1.702,1.830,-0.851,-0.353,0.235,-0.021,0.399,0.311,0.563,-0.021,0.399,-0.021,0.399,-0.353,0.235,-0.011,1.702,1.702,1.830
AMZN,2024-11-26,19,L,C,0.700,-0.850,-0.588,-0.588,-0.413,-0.413,-0.238,-0.238,-0.413,-0.413,-0.413,-0.413,-0.588,-0.588,-0.850,5.439,5.439,5.450,-0.850,-0.588,-0.588,-0.413,-0.413,-0.238,-0.238,-0.413,-0.413,-0.413,-0.413,-0.588,-0.588,-0.850,6.625,6.625,6.700
AMZN,2024-11-26,40,L,C,2.548,-1.078,0.145,0.550,0.961,1.250,1.777,1.950,0.961,1.250,0.961,1.250,0.145,0.550,-0.500,3.218,4.580,4.594,-1.078,0.145,0.550,0.961,1.250,1.777,1.950,0.961,1.250,0.961,1.250,0.145,0.550,-0.500,3.218,6.063,6.156
AMZN,2024-12-19,10,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.694,-0.694,0.370,0.926,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.694,-0.694,0.444,0.926
AMZN,2025-01-27,46,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.278,0.139,8.556,8.722,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.278,0.139,13.111,13.583
AMZN,2025-01-28,48,L,A,2.188,2.641,2.632,2.632,2.627,2.627,2.621,2.621,2.966,2.966,2.898,2.898,3.040,3.040,2.641,5.838,5.838,6.225,2.641,2.632,2.632,2.627,2.627,2.621,2.621,2.966,2.966,2.898,2.898,3.040,3.040,2.641,7.725,7.725,7.825
AMZN,2025-01-30,48,S,S,3.320,1.328,4.468,4.468,4.468,4.468,4.468,4.468,4.468,4.468,4.468,4.468,4.468,4.468,1.328,4.952,4.952,5.125,1.328,5.213,5.213,4.980,4.980,4.748,4.748,4.590,4.590,4.555,4.555,4.576,4.576,1.328,6.375,6.375,6.531
AMZN,2025-03-04,76,S,C,-1.000,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.161,-0.903,1.661,1.661,2.387,0.253,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-1.032,-0.903,2.484,2.484,3.097
AMZN,2025-03-06,57,L,C,-1.000,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-0.067,0.144,1.078,1.378,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-1.133,-0.067,0.144,1.078,1.378
AMZN,2025-03-14,37,S,A,1.583,2.200,2.235,2.235,2.258,2.258,2.282,2.282,2.258,2.258,2.258,2.258,2.235,2.235,2.200,3.450,3.450,3.767,2.200,2.235,2.235,2.258,2.258,2.282,2.282,2.258,2.258,2.258,2.258,2.235,2.235,2.200,3.450,3.450,3.767
AMZN,2025-04-08,17,S,A,0.982,-1.211,-1.074,-1.074,-0.982,-0.982,-0.891,-0.891,-0.982,-0.982,-0.982,-0.982,-1.074,-1.074,-0.754,1.789,1.789,1.974,-1.211,-1.074,-1.074,-0.982,-0.982,-0.891,-0.891,-0.982,-0.982,-0.982,-0.982,-1.074,-1.074,-0.754,1.789,21.947,22.351
AMZN,2025-04-15,12,L,C,0.600,-0.833,-0.465,-0.465,-0.219,-0.219,0.026,0.026,-0.219,-0.219,-0.219,-0.219,-0.465,-0.465,-0.300,1.833,1.833,2.067,-0.833,-0.465,-0.465,-0.219,-0.219,0.026,0.026,-0.219,-0.219,-0.219,-0.219,-0.465,-0.465,-0.300,1.833,1.833,2.067
AMZN,2025-04-15,34,S,C,-1.000,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-0.548,-0.548,5.161,5.387,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-1.065,-0.548,-0.548,10.197,10.280
AMZN,2025-05-05,84,L,C,1.429,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029,0.503,0.503,0.686,-0.029,0.280,0.280,0.543,0.543,0.806,0.806,0.543,0.543,0.543,0.543,0.280,0.280,-0.029,1.943,1.943,2.086
AMZN,2025-05-21,32,S,C,-1.000,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-0.143,0.653,0.653,1.057,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,-0.143,0.653,0.800,1.057
AMZN,2025-06-18,50,L,C,0.477,0.481,0.448,0.448,0.426,0.426,0.403,0.403,0.426,0.426,0.426,0.426,0.448,0.448,0.481,0.838,0.838,0.902,0.481,0.448,0.448,0.426,0.426,0.403,0.403,0.426,0.426,0.426,0.426,0.448,0.448,0.481,0.838,0.838,0.902
AMZN,2025-07-21,18,L,C,0.551,-0.410,-0.226,0.062,-0.103,0.103,0.021,0.144,-0.103,0.103,-0.103,0.103,-0.226,0.062,0.000,1.795,1.795,2.000,-0.410,-0.226,0.062,-0.103,0.103,0.021,0.144,-0.103,0.103,-0.103,0.103,-0.226,0.062,0.000,5.564,5.564,5.846
AMZN,2025-08-07,17,L,C,2.470,3.457,3.661,3.661,3.796,3.796,3.932,3.932,3.932,3.932,4.214,4.214,4.286,4.286,3.457,6.286,6.286,6.600,3.457,3.661,3.661,3.796,3.796,3.932,3.932,3.932,3.932,4.214,4.214,4.286,4.286,3.457,6.286,6.286,6.600
AMZN,2025-08-27,16,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.068,-0.068,1.622,1.851,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.068,-0.068,1.622,1.851
AMZN,2025-11-17,12,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.288,0.683,7.098,7.293,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.288,0.683,7.098,7.293
AMZN,2025-11-21,15,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.615,0.021,1.083,1.500,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.615,0.021,1.083,1.646
AMZN,2026-02-06,29,S,C,-1.000,-1.250,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.929,-0.929,0.900,2.629,-1.250,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-0.929,-0.929,0.900,2.629
AMZN,2026-02-12,20,S,C,3.182,1.667,1.730,1.730,1.773,1.773,1.815,1.815,1.773,1.773,1.773,1.773,1.730,1.730,1.667,12.455,12.455,13.303,1.667,1.730,1.730,1.773,1.773,1.815,1.815,1.773,1.773,1.773,1.773,1.730,1.730,1.667,14.485,14.485,14.818
AMZN,2026-03-12,18,L,C,0.551,-1.250,-1.032,-1.032,-0.887,-0.887,-0.743,-0.743,-0.887,-0.887,-0.887,-0.887,-1.032,-1.032,-0.525,1.100,1.100,1.925,-1.250,-1.032,-1.032,-0.887,-0.887,-0.743,-0.743,-0.887,-0.887,-0.887,-0.887,-1.032,-1.032,-0.525,1.100,1.100,1.925
AMZN,2026-03-20,16,S,C,-1.000,1.375,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,1.375,2.538,2.538,2.615,1.375,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,-1.212,1.375,2.538,4.250,4.527
AMZN,2026-04-28,18,L,A,0.654,1.033,0.937,0.114,0.874,0.286,0.810,0.457,0.874,0.286,0.874,0.286,0.937,0.114,-0.143,1.654,1.654,1.846,1.033,0.937,0.114,0.874,0.286,0.810,0.457,0.874,0.286,0.874,0.286,0.937,0.114,-0.143,1.654,1.654,1.846
AMZN,2026-05-04,52,L,S,4.984,7.511,7.765,7.765,7.933,7.933,8.102,8.102,7.056,7.056,6.729,6.729,5.958,5.958,7.511,9.867,9.867,10.333,7.511,7.765,7.765,7.933,7.933,8.102,8.102,7.056,7.056,6.729,6.729,5.958,5.958,7.511,9.867,9.867,10.333
AMZN,2026-05-12,13,S,A,0.793,-1.185,-0.607,-0.607,-0.222,-0.222,0.163,0.163,-0.222,-0.222,-0.222,-0.222,-0.607,-0.607,-0.217,1.087,3.261,3.391,-1.185,-0.607,-0.607,-0.222,-0.222,0.163,0.163,-0.222,-0.222,-0.222,-0.222,-0.607,-0.607,-0.217,1.087,5.565,5.717
AMZN,2026-05-19,19,S,A,-1.000,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-0.234,0.755,6.447,7.106,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-1.138,-0.234,0.755,9.085,9.447
AMZN,2026-06-05,20,S,C,0.509,2.315,1.668,-0.225,1.236,-0.116,0.805,-0.006,1.236,-0.116,1.236,-0.116,1.668,-0.225,-0.222,3.310,3.310,3.574,2.315,1.668,-0.225,1.236,-0.116,0.805,-0.006,1.236,-0.116,1.236,-0.116,1.668,-0.225,-0.222,14.741,14.741,15.111
AMZN,2026-07-15,20,L,A,2.153,4.130,3.885,3.885,3.722,3.722,3.559,3.559,3.690,3.690,3.870,3.870,4.107,4.107,-0.204,7.630,7.630,7.889,4.130,3.885,3.885,3.722,3.722,3.559,3.559,3.690,3.690,3.870,3.870,4.107,4.107,-0.204,8.537,8.537,8.685
META,2024-08-22,29,L,S,1.097,-0.481,-0.228,-0.228,-0.059,-0.059,0.109,0.109,-0.059,-0.059,-0.059,-0.059,-0.228,-0.228,-0.481,1.750,1.750,2.662,-0.481,-0.228,-0.228,-0.059,-0.059,0.109,0.109,-0.059,-0.059,-0.059,-0.059,-0.228,-0.228,-0.481,1.750,1.750,2.662
META,2024-09-25,52,L,A,-1.000,-0.465,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-0.058,-0.058,-0.058,0.302,-0.465,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-1.163,-0.058,-0.058,5.477,5.977
META,2024-10-18,68,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.130,-0.130,-0.117,0.246,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.130,-0.130,4.884,5.130
META,2024-11-13,11,S,C,1.665,1.113,1.356,1.356,1.517,1.517,1.679,1.679,1.517,1.517,1.517,1.517,1.356,1.356,-0.730,2.891,2.891,3.330,1.113,1.356,1.356,1.517,1.517,1.679,1.679,1.517,1.517,1.517,1.517,1.356,1.356,-0.730,2.891,2.891,3.330
META,2024-12-23,47,S,A,0.835,-1.250,-0.665,0.141,-0.275,0.301,0.115,0.460,-0.275,0.301,-0.275,0.301,-0.665,0.141,-0.098,1.128,1.128,1.266,-1.250,-0.665,0.141,-0.275,0.301,0.115,0.460,-0.275,0.301,-0.275,0.301,-0.665,0.141,-0.098,1.128,1.128,1.266
META,2025-01-14,9,S,A,2.806,3.031,3.652,3.652,4.066,4.066,4.481,4.481,4.309,4.309,4.654,4.654,4.534,4.534,3.031,5.102,10.806,11.490,3.031,3.652,3.652,4.066,4.066,4.481,4.481,4.309,4.309,4.654,4.654,4.534,4.534,3.031,5.102,13.153,13.724
META,2025-01-27,43,L,C,1.056,-0.503,-0.028,-0.028,0.288,0.288,0.605,0.605,0.288,0.288,0.288,0.288,-0.028,-0.028,-0.503,11.237,11.237,11.994,-0.503,-0.028,-0.028,0.288,0.288,0.605,0.605,0.288,0.288,0.288,0.288,-0.028,-0.028,-0.503,12.237,12.237,12.554
META,2025-01-31,7,L,C,1.437,3.144,2.880,2.880,2.704,2.704,2.528,2.528,2.918,2.918,3.247,3.247,3.694,3.694,-0.079,5.062,5.062,5.400,3.144,2.880,2.880,2.704,2.704,2.528,2.528,2.918,2.918,3.247,3.247,3.694,3.694,-0.079,5.062,5.062,5.400
META,2025-02-03,56,L,S,4.982,5.626,5.444,5.444,5.322,5.322,5.201,5.201,4.916,4.916,4.872,4.872,4.768,4.768,5.626,5.626,5.626,5.626,3.405,3.889,3.889,4.212,4.212,4.534,4.534,4.360,4.360,4.650,4.650,4.546,4.546,3.405,8.687,8.687,8.816
META,2025-02-05,22,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.450,0.256,0.256,0.564,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.450,0.256,0.256,0.564
META,2025-02-07,65,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.287,1.551,1.551,1.803,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.287,1.551,4.685,4.709
META,2025-02-21,78,S,A,1.416,-1.075,-0.573,-0.210,-0.238,0.021,0.096,0.252,-0.238,0.021,-0.238,0.021,-0.573,-0.210,-0.556,1.528,1.528,1.682,-1.075,-0.573,-0.210,-0.238,0.021,0.096,0.252,-0.238,0.021,-0.238,0.021,-0.573,-0.210,-0.556,1.528,10.402,10.542
META,2025-03-10,6,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.443,1.397,20.000,20.557,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.443,1.397,20.000,20.557
META,2025-04-21,20,S,C,1.430,5.128,5.260,5.260,5.349,5.349,5.437,5.437,5.067,5.067,5.098,5.098,4.884,4.884,5.128,6.698,6.698,7.326,5.128,5.260,5.260,5.349,5.349,5.437,5.437,5.067,5.067,5.098,5.098,4.884,4.884,5.128,10.663,10.663,11.023
META,2025-05-16,36,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,8.097,8.578,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,8.097,8.578
META,2025-06-04,31,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.518,-0.518,3.562,3.934,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.518,-0.518,5.172,5.839
META,2025-06-06,5,L,S,1.832,1.199,1.533,1.533,1.756,1.756,1.978,1.978,1.756,1.756,1.756,1.756,1.533,1.533,-0.679,2.312,2.312,2.587,1.199,1.533,1.533,1.756,1.756,1.978,1.978,1.756,1.756,1.756,1.756,1.533,1.533,-0.679,2.312,2.312,2.587
META,2025-07-15,28,S,S,2.031,1.669,2.251,2.251,2.639,2.639,3.027,3.027,3.222,3.222,3.106,3.106,2.950,2.950,1.669,5.659,5.659,5.732,1.669,2.251,2.251,2.639,2.639,3.027,3.027,3.222,3.222,3.106,3.106,2.950,2.950,1.669,5.659,10.366,10.780
META,2025-08-06,49,S,S,0.428,0.116,0.136,0.039,0.149,0.080,0.162,0.121,0.149,0.080,0.149,0.080,0.136,0.039,-0.023,0.735,0.735,0.807,0.116,0.136,0.039,0.149,0.080,0.162,0.121,0.149,0.080,0.149,0.080,0.136,0.039,-0.023,0.735,0.735,0.807
META,2025-08-11,43,L,C,-1.000,1.812,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.812,4.225,4.225,4.613,1.812,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.812,4.225,4.388,4.613
