sym,day,entry_i,side,sgrade,book_r,clock_flat_1r,clock_flat_2r,clock_hod_only,clock_30_30_30_10,clock_50_20_20_10,clock_flat_3r,clock_flat_4r,clock_flat_5r,noclock_flat_1r,noclock_flat_2r,noclock_hod_only,noclock_30_30_30_10,noclock_50_20_20_10,noclock_flat_3r,noclock_flat_4r,noclock_flat_5r
AVGO,2024-09-26,13,L,C,-1.000,1.000,-1.111,-1.111,-1.105,-1.106,-1.111,-1.111,-1.111,1.000,-1.111,-1.111,-1.105,-1.106,-1.111,-1.111,-1.111
AVGO,2024-09-30,52,S,C,-1.000,1.000,-1.175,-1.175,-1.227,-1.212,-1.175,-1.175,-1.175,1.000,-1.175,-1.175,-1.227,-1.212,-1.175,-1.175,-1.175
AVGO,2024-10-15,8,S,S,2.892,1.000,2.000,4.743,4.668,4.689,3.000,4.000,5.000,1.000,2.000,4.743,4.668,4.689,3.000,4.000,5.000
AVGO,2024-11-07,18,L,C,1.837,1.000,2.000,2.325,2.395,2.375,3.000,4.000,3.012,1.000,2.000,2.325,2.395,2.375,3.000,4.000,1.725
AVGO,2024-11-13,5,S,S,-1.000,-1.250,-1.250,-1.250,-0.675,-0.839,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.675,-0.839,-1.250,-1.250,-1.250
AVGO,2024-11-21,67,S,C,-1.000,1.000,2.000,-1.148,-1.219,-1.199,-1.148,-1.148,-1.148,1.000,2.000,-1.148,-1.219,-1.199,-1.148,-1.148,-1.148
AVGO,2024-12-06,31,L,C,2.377,1.000,2.000,4.308,5.371,5.067,3.000,4.000,5.000,1.000,2.000,4.308,5.371,5.067,3.000,4.000,5.000
AVGO,2024-12-09,69,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2024-12-16,15,L,C,1.795,1.000,2.000,2.606,3.223,3.047,3.000,4.000,5.000,1.000,2.000,2.606,3.223,3.047,3.000,4.000,5.000
AVGO,2024-12-31,79,S,C,-1.000,0.537,0.537,0.537,0.537,0.537,0.537,0.537,0.537,1.000,2.000,-1.028,-1.044,-1.040,3.000,-1.028,-1.028
AVGO,2025-01-02,56,S,C,-1.000,1.000,2.000,-1.250,-0.784,-0.917,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-0.784,-0.917,-1.250,-1.250,-1.250
AVGO,2025-01-10,85,S,C,-1.000,1.000,2.000,3.250,3.250,3.250,3.000,4.000,3.250,1.000,2.000,-1.100,-0.033,-0.338,3.000,4.000,-1.100
AVGO,2025-01-31,44,L,S,3.000,1.000,2.000,1.340,5.092,4.020,3.000,4.000,5.000,1.000,2.000,1.340,5.092,4.020,3.000,4.000,5.000
AVGO,2025-02-03,33,L,A,0.537,1.000,-1.176,-0.028,-0.501,-0.366,-1.176,-1.176,-1.176,1.000,-1.176,-0.028,-0.501,-0.366,-1.176,-1.176,-1.176
AVGO,2025-02-12,21,L,C,0.583,1.000,-1.135,-0.333,-0.357,-0.350,-1.135,-1.135,-1.135,1.000,-1.135,-0.333,-0.357,-0.350,-1.135,-1.135,-1.135
AVGO,2025-03-03,12,S,A,1.027,1.000,0.983,0.891,0.839,0.854,0.983,0.983,0.983,1.000,2.000,0.891,0.839,0.854,2.170,2.170,2.170
AVGO,2025-03-04,76,S,C,-1.000,-1.004,-1.004,-1.004,-1.176,-1.127,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.176,-1.127,-1.004,-1.004,-1.004
AVGO,2025-04-02,58,L,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2025-04-04,70,S,C,3.263,1.000,2.000,4.441,3.700,3.912,3.000,4.000,5.000,1.000,2.000,4.441,3.700,3.912,3.000,4.000,5.000
AVGO,2025-04-16,47,L,A,2.122,1.000,2.000,2.085,2.059,2.067,0.898,0.898,0.898,1.000,2.000,2.085,2.059,2.067,-1.034,-1.034,-1.034
AVGO,2025-04-21,21,S,C,2.670,1.000,2.000,6.033,6.932,6.675,3.000,4.000,5.000,1.000,2.000,6.033,6.932,6.675,3.000,4.000,5.000
AVGO,2025-04-25,18,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2025-04-28,72,L,A,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2025-05-20,21,L,A,1.833,1.000,2.000,2.345,1.787,1.946,3.000,1.429,1.429,1.000,2.000,2.345,1.787,1.946,3.000,4.000,5.000
AVGO,2025-06-12,8,L,C,2.232,1.000,2.000,2.440,2.073,2.178,3.000,4.000,5.000,1.000,2.000,2.440,2.073,2.178,3.000,4.000,5.000
AVGO,2025-06-20,6,S,C,-1.000,1.000,2.000,-1.060,-0.990,-1.010,-1.060,-1.060,-1.060,1.000,2.000,-1.060,-0.990,-1.010,-1.060,-1.060,-1.060
AVGO,2025-06-24,69,L,C,-1.000,-1.186,-1.186,-1.186,-1.231,-1.218,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.231,-1.218,-1.186,-1.186,-1.186
AVGO,2025-08-08,23,L,C,-1.000,-1.018,-1.018,-1.018,-1.180,-1.134,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.180,-1.134,-1.018,-1.018,-1.018
AVGO,2025-08-20,76,S,C,-1.000,1.000,2.000,-2.585,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2025-08-25,8,L,S,-1.000,1.000,-1.011,-1.011,-0.691,-0.783,-1.011,-1.011,-1.011,1.000,-1.011,-1.011,-0.691,-0.783,-1.011,-1.011,-1.011
AVGO,2025-09-08,76,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2025-09-25,47,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2025-11-20,53,L,C,3.433,1.000,2.000,3.020,3.127,3.097,3.000,1.738,1.738,1.000,2.000,3.020,3.127,3.097,3.000,-1.250,-1.250
AVGO,2025-11-21,16,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2026-01-06,8,S,S,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250
AVGO,2026-01-07,28,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2026-02-04,69,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2026-02-12,34,S,A,1.792,1.000,2.000,1.514,1.601,1.576,3.000,4.000,3.326,1.000,2.000,1.514,1.601,1.576,3.000,4.000,5.000
AVGO,2026-02-24,37,S,C,-1.000,-1.250,-1.250,-1.250,-1.165,-1.189,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.165,-1.189,-1.250,-1.250,-1.250
AVGO,2026-03-05,85,L,C,-1.000,1.000,0.546,0.546,0.546,0.546,0.546,0.546,0.546,1.000,-1.000,-1.000,-0.812,-0.866,-1.000,-1.000,-1.000
AVGO,2026-03-10,12,L,C,6.008,1.000,2.000,5.076,5.705,5.525,3.000,4.000,5.000,1.000,2.000,5.076,5.705,5.525,3.000,4.000,5.000
AVGO,2026-03-13,9,S,S,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
AVGO,2026-03-25,60,S,A,6.100,1.000,2.000,2.839,2.839,2.839,3.000,2.839,2.839,1.000,2.000,6.966,6.651,6.741,3.000,4.000,5.000
AVGO,2026-04-10,42,L,C,7.993,1.000,2.000,7.150,6.613,6.767,3.000,4.000,5.000,1.000,2.000,7.150,6.613,6.767,3.000,4.000,5.000
AVGO,2026-04-13,78,L,C,0.886,1.000,2.000,1.930,1.660,1.737,-0.386,-0.386,-0.386,1.000,2.000,1.930,1.660,1.737,-1.053,-1.053,-1.053
AVGO,2026-05-01,81,L,A,5.082,1.000,2.000,1.452,1.452,1.452,1.452,1.452,1.452,1.000,2.000,5.534,5.333,5.390,3.000,4.000,5.000
AVGO,2026-05-04,20,L,C,-1.000,1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000,1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000
AVGO,2026-05-12,23,L,S,-1.000,1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000,1.000,-1.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000
AVGO,2026-05-13,25,S,C,-1.000,1.000,-1.085,-1.085,-0.966,-1.000,-1.085,-1.085,-1.085,1.000,-1.085,-1.085,-0.966,-1.000,-1.085,-1.085,-1.085
AVGO,2026-05-18,7,S,C,3.542,1.000,2.000,2.500,3.336,3.097,3.000,4.000,5.000,1.000,2.000,2.500,3.336,3.097,3.000,4.000,5.000
AVGO,2026-07-08,21,L,S,4.647,1.000,2.000,5.652,5.174,5.311,3.000,4.000,5.000,1.000,2.000,5.652,5.174,5.311,3.000,4.000,5.000
AVGO,2026-08-05,7,L,C,2.184,1.000,2.000,1.385,1.024,1.127,-1.250,-1.250,-1.250,1.000,2.000,1.385,1.024,1.127,-1.250,-1.250,-1.250
AVGO,2026-08-10,44,L,S,-1.000,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222,-1.222
UBER,2025-07-17,52,S,C,-1.000,1.000,-1.250,-1.263,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-0.817,-0.941,-1.250,-1.250,-1.250
UBER,2025-07-18,5,S,C,4.406,1.000,2.000,4.267,4.873,4.700,3.000,4.000,5.000,1.000,2.000,4.267,4.873,4.700,3.000,4.000,5.000
UBER,2025-08-15,30,L,C,1.612,1.000,2.000,1.333,1.256,1.278,3.000,4.000,2.306,1.000,2.000,1.333,1.256,1.278,3.000,4.000,0.833
UBER,2025-08-19,32,L,A,3.955,1.000,2.000,5.190,4.452,4.663,3.000,4.000,5.000,1.000,2.000,5.190,4.452,4.663,3.000,4.000,5.000
UBER,2025-10-10,23,S,A,-1.000,-1.053,-1.053,-1.053,-1.071,-1.066,-1.053,-1.053,-1.053,-1.053,-1.053,-1.053,-1.071,-1.066,-1.053,-1.053,-1.053
UBER,2025-10-13,40,S,C,-1.000,1.000,2.000,-1.250,-1.232,-1.237,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.232,-1.237,-1.250,-1.250,-1.250
UBER,2025-10-15,24,S,C,4.252,1.000,2.000,-1.000,-0.883,-0.917,-1.000,-1.000,-1.000,1.000,2.000,-1.000,-0.883,-0.917,-1.000,-1.000,-1.000
UBER,2025-11-12,14,L,C,-1.000,1.000,2.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000,1.000,2.000,-1.000,-1.175,-1.125,-1.000,-1.000,-1.000
UBER,2025-12-10,11,S,C,5.278,1.000,2.000,3.111,3.344,3.278,3.000,4.000,5.000,1.000,2.000,3.111,3.344,3.278,3.000,4.000,5.000
UBER,2026-01-08,70,L,C,6.846,1.000,2.000,4.232,4.232,4.232,3.000,4.000,5.000,1.000,2.000,6.462,6.488,6.481,3.000,4.000,5.000
UBER,2026-01-12,45,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
UBER,2026-02-04,16,S,A,3.688,1.000,2.000,2.000,4.625,3.875,3.000,4.000,5.000,1.000,2.000,2.000,4.625,3.875,3.000,4.000,5.000
UBER,2026-02-11,16,S,C,-1.000,1.000,-1.044,-1.044,-0.741,-0.828,-1.044,-1.044,-1.044,1.000,-1.044,-1.044,-0.741,-0.828,-1.044,-1.044,-1.044
UBER,2026-02-13,20,S,A,5.141,1.000,2.000,2.273,2.019,2.091,3.000,4.000,5.000,1.000,2.000,2.273,2.019,2.091,3.000,4.000,5.000
UBER,2026-02-26,8,L,A,3.316,1.000,2.000,2.276,4.907,4.155,3.000,4.000,5.000,1.000,2.000,2.276,4.907,4.155,3.000,4.000,5.000
UBER,2026-03-06,24,S,C,-1.000,-1.167,-1.167,-1.167,-0.642,-0.792,-1.167,-1.167,-1.167,-1.167,-1.167,-1.167,-0.642,-0.792,-1.167,-1.167,-1.167
UBER,2026-03-10,45,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
UBER,2026-03-17,12,L,A,5.108,1.000,2.000,4.625,5.704,5.396,3.000,4.000,5.000,1.000,2.000,4.625,5.704,5.396,3.000,4.000,5.000
UBER,2026-03-20,16,S,C,0.554,1.000,-1.027,0.662,0.766,0.736,-1.027,-1.027,-1.027,1.000,-1.027,0.662,0.766,0.736,-1.027,-1.027,-1.027
UBER,2026-03-30,40,S,A,-1.000,1.000,-1.000,-1.000,-0.883,-0.917,-1.000,-1.000,-1.000,1.000,-1.000,-1.000,-0.883,-0.917,-1.000,-1.000,-1.000
UBER,2026-04-17,19,L,C,2.468,1.000,2.000,2.437,2.087,2.187,3.000,4.000,5.000,1.000,2.000,2.437,2.087,2.187,3.000,4.000,5.000
UBER,2026-04-30,53,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
UBER,2026-06-08,6,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
UBER,2026-06-15,27,L,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
UBER,2026-06-26,11,L,C,-1.000,1.000,-1.250,-1.250,-1.149,-1.178,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.149,-1.178,-1.250,-1.250,-1.250
UBER,2026-07-27,9,S,C,-1.000,-1.035,-1.035,-1.035,-0.660,-0.767,-1.035,-1.035,-1.035,-1.035,-1.035,-1.035,-0.660,-0.767,-1.035,-1.035,-1.035
BABA,2024-10-14,16,L,S,2.891,1.000,2.000,2.281,2.304,2.298,3.000,4.000,-1.250,1.000,2.000,2.281,2.304,2.298,3.000,4.000,-1.250
BABA,2025-02-10,6,L,S,1.100,1.000,2.000,1.520,0.848,1.040,-1.250,-1.250,-1.250,1.000,2.000,1.520,0.848,1.040,-1.250,-1.250,-1.250
BABA,2025-02-19,17,L,C,-1.000,1.000,2.000,-1.138,-1.216,-1.194,-1.138,-1.138,-1.138,1.000,2.000,-1.138,-1.216,-1.194,-1.138,-1.138,-1.138
BABA,2025-02-20,50,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
BABA,2025-02-21,18,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
BABA,2025-02-25,38,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
BABA,2025-03-03,22,S,A,3.759,1.000,2.000,1.690,1.979,1.897,3.000,4.000,-1.155,1.000,2.000,1.690,1.979,1.897,3.000,4.000,-1.155
BABA,2025-04-01,12,S,C,0.769,1.000,-1.000,0.461,0.667,0.608,-1.000,-1.000,-1.000,1.000,-1.000,0.461,0.667,0.608,-1.000,-1.000,-1.000
BABA,2025-04-10,8,L,S,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
BABA,2025-12-10,11,S,C,-1.000,-1.250,-1.250,-1.250,-1.084,-1.132,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.084,-1.132,-1.250,-1.250,-1.250
BABA,2026-01-15,60,L,C,5.318,1.000,2.000,2.633,2.633,2.633,2.633,2.633,2.633,1.000,2.000,5.267,5.173,5.200,3.000,4.000,5.000
BABA,2026-02-05,39,S,C,2.021,1.000,2.000,2.714,2.131,2.298,3.000,4.000,5.000,1.000,2.000,2.714,2.131,2.298,3.000,4.000,5.000
BABA,2026-04-07,75,S,C,1.548,1.000,2.000,0.810,1.510,1.310,3.000,4.000,5.000,1.000,2.000,0.810,1.510,1.310,3.000,4.000,5.000
BABA,2026-05-14,69,L,A,-1.000,-1.196,-1.196,-1.196,-1.159,-1.170,-1.196,-1.196,-1.196,-1.196,-1.196,-1.196,-1.159,-1.170,-1.196,-1.196,-1.196
BABA,2026-06-09,56,S,S,3.432,1.000,2.000,1.960,1.959,1.959,3.000,1.479,1.479,1.000,2.000,1.960,1.959,1.959,3.000,4.000,5.000
BABA,2026-07-02,17,L,A,0.274,1.000,-1.111,1.740,1.274,1.407,-1.111,-1.111,-1.111,1.000,-1.111,1.740,1.274,1.407,-1.111,-1.111,-1.111
CRM,2025-06-02,32,S,A,0.549,1.000,-1.023,1.117,0.882,0.949,-1.023,-1.023,-1.023,1.000,-1.023,1.117,0.882,0.949,-1.023,-1.023,-1.023
CRM,2025-08-20,29,L,A,-1.000,-1.038,-1.038,-1.038,-1.074,-1.064,-1.038,-1.038,-1.038,-1.038,-1.038,-1.038,-1.074,-1.064,-1.038,-1.038,-1.038
CRM,2025-12-05,18,L,C,2.687,1.000,2.000,4.240,4.225,4.229,3.000,4.000,5.000,1.000,2.000,4.240,4.225,4.229,3.000,4.000,5.000
CRM,2025-12-11,9,L,C,1.149,1.000,-1.250,0.981,0.112,0.360,-1.250,-1.250,-1.250,1.000,-1.250,0.981,0.112,0.360,-1.250,-1.250,-1.250
CRM,2026-01-15,15,S,S,1.786,1.000,2.000,1.642,1.845,1.787,1.272,1.272,1.272,1.000,2.000,1.642,1.845,1.787,3.000,4.000,5.000
CRM,2026-01-23,44,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
CRM,2026-02-27,63,L,C,2.103,1.000,2.000,0.744,0.950,0.891,-1.250,-1.250,-1.250,1.000,2.000,0.744,0.950,0.891,-1.250,-1.250,-1.250
CRM,2026-03-19,53,S,S,-1.000,-1.250,-1.250,-1.250,-0.556,-0.754,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.556,-0.754,-1.250,-1.250,-1.250
CRM,2026-04-09,45,S,C,0.143,1.000,2.000,6.643,6.643,6.643,3.000,4.000,5.000,1.000,2.000,0.143,0.143,0.143,3.000,4.000,5.000
CRM,2026-04-20,11,L,C,3.105,1.000,2.000,4.837,6.253,5.849,3.000,4.000,5.000,1.000,2.000,4.837,6.253,5.849,3.000,4.000,5.000
CRM,2026-04-30,44,S,C,-1.000,-1.250,-1.250,-1.250,-1.196,-1.211,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.196,-1.211,-1.250,-1.250,-1.250
CRM,2026-05-27,67,L,C,0.662,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
CRM,2026-06-01,35,L,C,2.562,1.000,2.000,1.875,1.613,1.688,3.000,4.000,5.000,1.000,2.000,1.875,1.613,1.688,3.000,4.000,5.000
CRM,2026-06-23,25,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
CRM,2026-07-10,30,S,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
CRM,2026-07-14,15,L,A,4.838,1.000,2.000,2.765,2.796,2.787,3.000,4.000,5.000,1.000,2.000,2.765,2.796,2.787,3.000,4.000,5.000
CRM,2026-07-28,15,L,C,4.196,1.000,2.000,3.381,3.281,3.310,3.000,4.000,5.000,1.000,2.000,3.381,3.281,3.310,3.000,4.000,5.000
CRM,2026-08-07,24,L,C,6.368,1.000,2.000,4.974,5.029,5.013,3.000,4.000,5.000,1.000,2.000,4.974,5.029,5.013,3.000,4.000,5.000
TSM,2025-07-29,16,L,C,0.549,1.000,-1.024,0.049,0.049,0.049,-1.024,-1.024,-1.024,1.000,-1.024,0.049,0.049,0.049,-1.024,-1.024,-1.024
TSM,2025-09-09,26,L,S,0.680,1.000,-1.250,-0.056,-0.025,-0.034,-1.250,-1.250,-1.250,1.000,-1.250,-0.056,-0.025,-0.034,-1.250,-1.250,-1.250
TSM,2025-09-22,10,L,A,-1.000,1.000,-1.250,-1.250,-1.148,-1.177,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.148,-1.177,-1.250,-1.250,-1.250
TSM,2025-10-03,13,L,A,0.597,1.000,2.000,1.789,1.548,1.617,-1.033,-1.033,-1.033,1.000,2.000,1.789,1.548,1.617,-1.033,-1.033,-1.033
TSM,2025-10-21,25,S,A,-1.000,-1.132,-1.132,-1.132,-0.960,-1.009,-1.132,-1.132,-1.132,-1.132,-1.132,-1.132,-0.960,-1.009,-1.132,-1.132,-1.132
TSM,2025-11-07,16,S,C,4.545,1.000,2.000,3.755,3.049,3.250,3.000,4.000,5.000,1.000,2.000,3.755,3.049,3.250,3.000,4.000,5.000
TSM,2025-11-13,71,S,C,2.837,1.000,2.000,4.047,4.112,4.093,3.000,4.000,5.000,1.000,2.000,4.047,4.112,4.093,3.000,4.000,5.000
TSM,2025-11-21,75,S,C,-1.000,-1.250,-1.250,-1.250,-0.882,-0.987,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.882,-0.987,-1.250,-1.250,-1.250
TSM,2025-12-16,12,S,C,0.717,1.000,-1.250,-0.833,-0.853,-0.847,-1.250,-1.250,-1.250,1.000,-1.250,-0.833,-0.853,-0.847,-1.250,-1.250,-1.250
TSM,2026-01-30,15,L,C,-1.000,1.000,-1.250,-1.250,-1.174,-1.196,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.174,-1.196,-1.250,-1.250,-1.250
TSM,2026-02-04,42,S,C,0.811,1.000,2.000,1.146,0.628,0.776,2.520,2.520,2.520,1.000,2.000,1.146,0.628,0.776,3.000,4.000,5.000
TSM,2026-02-17,29,S,C,0.588,1.000,-1.250,-0.365,-0.249,-0.282,-1.250,-1.250,-1.250,1.000,-1.250,-0.365,-0.249,-0.282,-1.250,-1.250,-1.250
TSM,2026-02-23,78,L,C,-1.000,-1.250,-1.250,-1.250,-1.180,-1.200,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.180,-1.200,-1.250,-1.250,-1.250
TSM,2026-03-24,57,L,C,-1.000,-1.141,-1.141,-1.141,-1.217,-1.196,-1.141,-1.141,-1.141,-1.141,-1.141,-1.141,-1.217,-1.196,-1.141,-1.141,-1.141
TSM,2026-03-27,36,S,A,-1.000,-1.250,-1.250,-1.250,-0.855,-0.968,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.855,-0.968,-1.250,-1.250,-1.250
TSM,2026-03-30,20,S,A,1.697,1.000,2.000,3.991,3.503,3.642,3.000,4.000,5.000,1.000,2.000,3.991,3.503,3.642,3.000,4.000,5.000
TSM,2026-04-01,14,L,C,-1.000,1.000,2.000,-1.250,-0.623,-0.802,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-0.623,-0.802,-1.250,-1.250,-1.250
TSM,2026-04-02,11,L,C,2.434,1.000,2.000,2.040,2.638,2.467,3.000,4.000,5.000,1.000,2.000,2.040,2.638,2.467,3.000,4.000,5.000
TSM,2026-05-11,20,S,C,0.877,1.000,2.000,1.350,1.121,1.187,-1.050,-1.050,-1.050,1.000,2.000,1.350,1.121,1.187,-1.050,-1.050,-1.050
TSM,2026-05-13,12,S,C,3.042,1.000,2.000,5.400,4.175,4.525,3.000,4.000,5.000,1.000,2.000,5.400,4.175,4.525,3.000,4.000,5.000
TSM,2026-05-15,45,L,A,0.160,-0.202,-0.202,0.098,0.069,0.077,-0.202,-0.202,-0.202,-0.261,-0.261,0.098,0.069,0.077,-0.261,-0.261,-0.261
TSM,2026-05-18,37,S,S,-1.000,1.000,-1.117,-1.117,-0.730,-0.841,-1.117,-1.117,-1.117,1.000,-1.117,-1.117,-0.730,-0.841,-1.117,-1.117,-1.117
TSM,2026-05-21,10,L,S,1.848,1.000,2.000,1.273,1.160,1.192,-1.162,-1.162,-1.162,1.000,2.000,1.273,1.160,1.192,-1.162,-1.162,-1.162
TSM,2026-06-10,46,L,C,2.734,1.000,2.000,2.422,2.439,2.434,3.000,4.000,5.000,1.000,2.000,2.422,2.439,2.434,3.000,4.000,5.000
TSM,2026-07-20,46,S,C,1.889,1.000,2.000,1.236,0.259,0.538,3.000,-1.250,-1.250,1.000,2.000,1.236,0.259,0.538,3.000,-1.250,-1.250
TSM,2026-07-22,21,L,C,0.451,1.000,2.000,-0.211,0.691,0.433,3.000,3.678,3.678,1.000,2.000,-0.211,0.691,0.433,3.000,4.000,5.000
TSM,2026-07-28,12,S,C,2.681,1.000,2.000,0.484,0.867,0.758,3.000,-1.250,-1.250,1.000,2.000,0.484,0.867,0.758,3.000,-1.250,-1.250
