symbol,day,time,direction,bot_grade,bot_status,taken,min_since_open,stop_pct,dist_nearest_level_pct,levels_in_2r_path,clear_road,capture_rank_dir,body_ratio,displacement,open_pos_in_pd_range,with_day_trend,is_first_5min,risk_reward_room
GOOGL,2026-07-06,11:53,call,D,skipped_d,0,143.0,0.061,0.062,1,0,9,0.769,1.45,0.79,1,0,3.3
GOOGL,2026-07-06,12:00,call,D,skipped_d,0,150.0,0.135,0.012,1,0,10,0.425,3.18,0.79,1,0,5.0
GOOGL,2026-07-06,12:01,call,D,skipped_d,0,151.0,0.033,0.033,0,0,11,0.256,3.8,0.79,1,0,3.17
GOOGL,2026-07-06,12:02,call,D,skipped_d,0,152.0,0.015,0.015,0,0,12,0.375,2.45,0.79,1,0,5.0
GOOGL,2026-07-06,12:03,call,D,skipped_d,0,153.0,0.087,0.051,1,0,13,0.781,1.7,0.79,1,0,5.0
GOOGL,2026-07-06,12:10,call,D,skipped_d,0,160.0,0.021,0.021,0,1,14,0.657,1.5,0.79,1,0,5.0
GOOGL,2026-07-06,12:11,call,D,skipped_d,0,161.0,0.044,0.044,0,1,15,0.26,1.72,0.79,1,0,5.0
GOOGL,2026-07-06,12:14,call,D,skipped_d,0,164.0,0.073,0.073,0,1,16,0.659,1.74,0.79,1,0,5.0
GOOGL,2026-07-06,12:15,call,D,skipped_d,0,165.0,0.092,0.092,0,1,17,0.615,1.75,0.79,1,0,5.0
GOOGL,2026-07-06,12:16,call,D,skipped_d,0,166.0,0.136,0.136,0,1,18,0.55,1.94,0.79,1,0,5.0
GOOGL,2026-07-06,12:17,call,C,fired,0,167.0,0.201,0.201,0,1,19,0.738,1.65,0.79,1,0,5.0
GOOGL,2026-07-06,12:27,call,D,skipped_d,0,177.0,0.001,0.001,0,0,20,0.556,1.39,0.79,1,0,5.0
GOOGL,2026-07-06,12:30,call,D,skipped_d,0,180.0,0.025,0.025,0,0,21,0.4,1.24,0.79,1,0,4.55
GOOGL,2026-07-06,12:33,call,D,skipped_d,0,183.0,0.108,0.029,1,0,22,0.885,1.58,0.79,1,0,5.0
GOOGL,2026-07-06,12:37,call,D,skipped_d,0,187.0,0.001,0.001,0,1,23,0.788,1.82,0.79,1,0,5.0
GOOGL,2026-07-06,12:47,call,D,skipped_d,0,197.0,0.015,0.015,0,1,24,0.333,1.79,0.79,1,0,5.0
GOOGL,2026-07-06,12:50,call,D,skipped_d,0,200.0,0.032,0.032,0,1,25,0.765,1.25,0.79,1,0,5.0
GOOGL,2026-07-06,12:54,call,D,skipped_d,0,204.0,0.059,0.059,0,1,26,0.189,2.57,0.79,1,0,5.0
GOOGL,2026-07-06,13:19,call,D,skipped_d,0,229.0,0.041,0.041,0,1,27,0.609,1.93,0.79,1,0,5.0
GOOGL,2026-07-06,13:21,call,D,skipped_d,0,231.0,0.025,0.025,0,1,28,0.474,1.42,0.79,1,0,5.0
GOOGL,2026-07-06,13:23,call,D,skipped_d,0,233.0,0.012,0.012,0,1,29,0.722,1.1,0.79,1,0,5.0
GOOGL,2026-07-06,13:24,call,D,skipped_d,0,234.0,0.004,0.004,0,1,30,0.3,1.24,0.79,1,0,5.0
GOOGL,2026-07-06,13:25,call,D,skipped_d,0,235.0,0.071,0.071,0,1,31,0.726,1.52,0.79,1,0,5.0
GOOGL,2026-07-06,13:28,call,C,fired,0,238.0,0.189,0.189,0,1,32,0.866,2.13,0.79,1,0,5.0
GOOGL,2026-07-06,13:58,call,D,skipped_d,0,268.0,0.119,0.018,1,0,33,0.955,2.46,0.79,1,0,5.0
GOOGL,2026-07-06,13:59,call,C,fired,0,269.0,0.17,0.033,0,1,34,0.848,3.25,0.79,1,0,5.0
GOOGL,2026-07-06,14:01,call,C,fired,0,271.0,0.163,0.026,0,1,35,0.846,1.25,0.79,1,0,5.0
GOOGL,2026-07-06,14:01,call,D,skipped_d,0,271.0,0.026,0.026,0,1,36,0.846,1.25,0.79,1,0,5.0
GOOGL,2026-07-06,14:05,call,D,skipped_d,0,275.0,0.007,0.007,0,1,37,0.154,1.0,0.79,1,0,5.0
GOOGL,2026-07-06,14:06,call,D,skipped_d,0,276.0,0.034,0.034,0,1,38,0.687,1.27,0.79,1,0,5.0
GOOGL,2026-07-06,14:07,call,D,skipped_d,0,277.0,0.015,0.015,0,1,39,0.5,1.15,0.79,1,0,5.0
GOOGL,2026-07-06,14:08,call,D,skipped_d,0,278.0,0.111,0.111,0,1,40,0.921,2.0,0.79,1,0,5.0
GOOGL,2026-07-06,14:09,call,D,skipped_d,0,279.0,0.03,0.03,0,1,41,0.869,1.95,0.79,1,0,5.0
GOOGL,2026-07-06,14:14,call,D,skipped_d,0,284.0,0.056,0.056,0,1,42,0.683,2.0,0.79,1,0,5.0
GOOGL,2026-07-06,14:22,call,D,skipped_d,0,292.0,0.038,0.038,0,1,43,0.686,1.85,0.79,1,0,5.0
GOOGL,2026-07-06,14:24,call,D,skipped_d,0,294.0,0.103,0.103,0,1,44,0.711,2.18,0.79,1,0,5.0
INTC,2026-05-08,09:44,call,D,skipped_d,1,14.0,0.113,0.113,0,1,1,0.325,1.16,0.5,1,0,5.0
INTC,2026-05-08,09:45,call,A+,fired,1,15.0,0.539,0.539,0,1,2,0.568,1.16,0.5,1,0,5.0
INTC,2026-05-08,09:52,call,A,fired,0,22.0,0.192,0.113,0,1,3,0.727,1.53,0.5,1,0,5.0
INTC,2026-05-08,09:52,call,D,skipped_d,0,22.0,0.113,0.113,0,1,4,0.727,1.53,0.5,1,0,5.0
INTC,2026-05-08,09:54,call,C,skipped_tight_stop,0,24.0,0.34,0.261,0,1,5,0.797,1.29,0.5,1,0,5.0
INTC,2026-05-08,09:54,call,C,skipped_tight_stop,0,24.0,0.261,0.261,0,1,6,0.797,1.29,0.5,1,0,5.0
INTC,2026-05-08,09:57,call,D,skipped_d,0,27.0,0.048,0.031,1,0,7,0.697,1.3,0.5,1,0,5.0
INTC,2026-05-08,09:58,call,D,skipped_d,0,28.0,0.148,0.07,0,1,8,0.295,1.02,0.5,1,0,5.0
INTC,2026-05-08,09:58,call,D,skipped_d,0,28.0,0.07,0.07,0,1,9,0.295,1.02,0.5,1,0,5.0
INTC,2026-05-08,09:59,call,C,fired,0,29.0,0.432,0.353,0,1,10,0.824,1.1,0.5,1,0,5.0
INTC,2026-05-08,09:59,call,C,fired,0,29.0,0.353,0.353,0,1,11,0.824,1.1,0.5,1,0,5.0
INTC,2026-05-08,10:01,call,C,fired,0,31.0,1.046,0.969,0,1,12,0.824,2.07,0.5,1,0,5.0
INTC,2026-05-08,10:01,call,C,fired,0,31.0,0.969,0.969,0,1,13,0.824,2.07,0.5,1,0,5.0
INTC,2026-05-08,10:22,put,D,skipped_d,0,52.0,0.495,2.27,0,0,1,0.548,1.95,0.5,0,0,4.59
INTC,2026-05-08,10:26,put,D,skipped_d,0,56.0,0.469,2.295,0,0,2,0.1,1.13,0.5,0,0,4.89
INTC,2026-05-08,12:15,put,D,skipped_d,0,165.0,0.221,2.661,0,0,3,0.636,1.35,0.5,0,0,5.0
INTC,2026-05-08,12:16,put,D,skipped_d,0,166.0,0.161,2.719,0,0,4,0.412,1.15,0.5,0,0,5.0
INTC,2026-05-08,12:17,put,D,skipped_d,0,167.0,0.281,2.603,0,0,5,0.536,1.17,0.5,0,0,5.0
INTC,2026-05-08,14:45,call,D,skipped_d,0,315.0,0.411,7.69,0,1,14,0.032,2.22,0.5,1,0,5.0
INTC,2026-06-12,09:38,call,B,fired,0,8.0,0.299,0.299,2,0,1,0.635,1.26,0.77,1,0,5.0
INTC,2026-06-12,09:39,call,C,skipped_tight_stop,0,9.0,0.692,0.021,2,0,2,0.541,1.17,0.77,1,0,5.0
INTC,2026-06-12,09:43,call,C,skipped_tight_stop,0,13.0,0.317,0.317,0,1,3,0.635,1.27,0.77,1,0,5.0
INTC,2026-06-12,09:43,call,C,skipped_tight_stop,0,13.0,0.442,0.317,0,1,4,0.635,1.27,0.77,1,0,5.0
INTC,2026-06-12,09:46,call,C,skipped_tight_stop,1,16.0,0.588,0.126,2,0,5,0.885,2.12,0.77,1,0,5.0
INTC,2026-06-12,09:47,call,C,fired,1,17.0,0.928,0.092,0,1,6,0.5,1.77,0.77,1,0,5.0
INTC,2026-06-12,09:47,call,D,skipped_d,1,17.0,0.092,0.092,0,1,7,0.5,1.77,0.77,1,0,5.0
INTC,2026-06-12,09:47,call,C,skipped_tight_stop,1,17.0,0.217,0.092,0,1,8,0.5,1.77,0.77,1,0,5.0
INTC,2026-06-12,09:48,call,D,skipped_d,1,18.0,0.092,0.092,0,1,9,0.042,2.04,0.77,1,0,5.0
INTC,2026-06-12,09:48,call,A,fired,1,18.0,0.217,0.092,0,1,10,0.042,2.04,0.77,1,0,5.0
INTC,2026-06-12,09:49,call,A,fired,1,19.0,0.217,0.217,0,1,11,0.19,1.04,0.77,1,0,5.0
INTC,2026-06-12,09:50,call,C,skipped_tight_stop,1,20.0,0.443,0.443,0,1,12,0.356,0.76,0.77,1,0,5.0
INTC,2026-06-12,09:52,call,C,fired,1,22.0,0.97,0.97,0,1,13,0.873,1.32,0.77,1,0,5.0
INTC,2026-06-12,09:59,call,D,skipped_d,0,29.0,0.218,0.218,0,1,14,0.468,1.48,0.77,1,0,5.0
INTC,2026-06-12,10:02,call,C,fired,0,32.0,1.085,1.085,0,1,15,0.976,1.34,0.77,1,0,5.0
INTC,2026-06-12,14:44,call,D,skipped_d,0,314.0,0.342,4.98,0,1,16,0.56,1.49,0.77,1,0,5.0
INTC,2026-06-12,14:47,call,D,skipped_d,0,317.0,0.334,4.973,0,1,17,0.111,1.01,0.77,1,0,5.0
INTC,2026-06-12,14:48,call,D,skipped_d,0,318.0,0.334,4.972,0,1,18,0.111,1.07,0.77,1,0,5.0
META,2025-07-31,09:39,call,D,skipped_d,0,9.0,0.103,0.103,0,1,1,0.134,1.21,4.86,1,0,5.0
META,2025-07-31,09:40,call,D,skipped_d,1,10.0,0.069,0.069,1,0,2,0.608,0.67,4.86,1,0,5.0
META,2025-07-31,09:45,call,B,fired,1,15.0,0.15,0.035,1,0,3,0.566,1.0,4.86,1,0,5.0
META,2025-07-31,09:50,call,D,skipped_d,1,20.0,0.062,0.062,0,0,4,0.771,1.35,4.86,1,0,2.0
META,2025-07-31,10:07,call,C,fired,0,37.0,0.32,0.135,0,1,5,0.824,2.74,4.86,1,0,5.0
META,2025-07-31,10:08,call,D,skipped_d,0,38.0,0.031,0.031,0,1,6,0.229,2.5,4.86,1,0,5.0
META,2025-07-31,10:09,call,D,skipped_d,0,39.0,0.001,0.001,0,1,7,0.042,1.48,4.86,1,0,5.0
META,2025-07-31,10:10,call,D,skipped_d,0,40.0,0.066,0.066,1,0,8,0.429,1.39,4.86,1,0,5.0
META,2025-07-31,10:27,put,D,skipped_d,0,57.0,0.398,0.792,0,0,1,0.383,1.5,4.86,0,0,2.03
META,2025-07-31,11:31,call,D,skipped_d,0,121.0,0.125,0.06,1,0,9,0.989,2.81,4.86,1,0,5.0
META,2025-07-31,11:41,call,C,fired,0,131.0,0.193,0.255,1,0,10,0.529,1.83,4.86,1,0,2.28
META,2025-07-31,15:47,call,D,skipped_d,0,377.0,0.137,0.579,0,0,11,0.508,2.27,4.86,0,0,5.0
META,2026-07-06,09:38,put,C,fired,0,8.0,0.756,0.756,2,0,1,0.813,1.99,0.49,1,0,5.0
META,2026-07-06,11:11,put,D,skipped_d,0,101.0,0.075,0.075,0,0,2,0.405,2.81,0.49,1,0,5.0
META,2026-07-06,11:13,put,C,fired,0,103.0,0.2,0.2,0,0,3,0.95,1.87,0.49,1,0,5.0
META,2026-07-06,11:23,put,D,skipped_d,0,113.0,0.055,0.055,0,0,4,0.57,1.4,0.49,1,0,5.0
META,2026-07-06,12:58,call,D,skipped_d,0,208.0,0.077,0.224,0,0,1,0.36,1.53,0.49,0,0,5.0
META,2026-07-06,13:38,put,D,skipped_d,0,248.0,0.083,0.476,0,0,5,0.317,1.04,0.49,1,0,5.0
META,2026-07-06,14:16,call,C,fired,0,286.0,0.219,0.018,0,0,2,0.753,3.36,0.49,1,0,5.0
META,2026-07-06,14:18,call,D,skipped_d,0,288.0,0.158,0.091,1,0,3,0.642,1.85,0.49,1,0,5.0
META,2026-07-06,14:19,call,C,fired,0,289.0,0.169,0.099,1,0,4,0.467,1.96,0.49,1,0,5.0
META,2026-07-06,14:20,call,D,skipped_d,0,290.0,0.069,0.069,0,0,5,0.9,2.43,0.49,1,0,5.0
META,2026-07-06,14:21,call,B,fired,0,291.0,0.38,0.38,0,0,6,0.923,4.72,0.49,1,0,4.4
META,2026-07-06,14:22,call,C,fired,0,292.0,0.559,0.559,0,0,7,0.929,5.56,0.49,1,0,2.67
NVDA,2024-09-10,09:37,put,D,skipped_d,0,7.0,0.056,0.056,0,0,1,0.051,1.85,1.44,1,0,5.0
NVDA,2024-09-10,09:38,put,B,fired,0,8.0,0.317,0.317,0,0,2,0.436,1.46,1.44,1,0,2.15
NVDA,2024-09-10,09:42,put,D,skipped_d,0,12.0,0.06,0.06,0,0,3,0.372,1.11,1.44,1,0,5.0
NVDA,2024-09-10,09:43,put,C,fired,0,13.0,0.448,0.448,1,0,4,0.522,1.55,1.44,1,0,3.25
NVDA,2024-09-10,09:48,put,B,fired,0,18.0,0.172,0.172,0,0,5,0.227,1.37,1.44,1,0,4.78
NVDA,2024-09-10,09:49,put,C,fired,0,19.0,0.486,0.486,1,0,6,0.641,1.39,1.44,1,0,2.92
NVDA,2024-09-10,09:50,call,D,skipped_d,0,20.0,0.187,0.187,0,0,1,0.539,2.06,1.44,0,0,4.36
NVDA,2024-09-10,09:50,put,C,fired,0,20.0,0.815,0.187,2,0,7,0.539,2.06,1.44,1,0,3.51
NVDA,2024-09-10,09:51,call,C,fired,0,21.0,0.495,0.495,1,0,2,0.805,1.68,1.44,0,0,2.47
NVDA,2024-09-10,09:51,put,D,skipped_d,0,21.0,0.504,0.495,1,0,8,0.805,1.68,1.44,1,0,2.78
NVDA,2024-09-10,09:52,call,C,fired,0,22.0,0.634,0.364,2,0,3,0.531,1.4,1.44,0,0,3.19
NVDA,2024-09-10,09:53,call,C,fired,0,23.0,0.902,0.093,3,0,4,0.853,1.61,1.44,0,0,5.0
NVDA,2024-09-10,09:57,put,D,skipped_d,0,27.0,0.084,0.084,0,0,9,0.795,1.74,1.44,1,0,5.0
NVDA,2024-09-10,10:08,put,D,skipped_d,0,38.0,0.054,0.054,0,0,10,0.712,2.27,1.44,1,0,5.0
NVDA,2024-09-10,10:09,put,D,skipped_d,0,39.0,0.056,0.056,0,0,11,0.0,2.22,1.44,1,0,5.0
NVDA,2024-09-10,10:10,put,D,skipped_d,0,40.0,0.135,0.135,0,0,12,0.271,1.63,1.44,1,0,5.0
NVDA,2024-09-10,10:11,put,C,fired,0,41.0,0.523,0.476,1,0,13,0.62,2.4,1.44,1,0,2.64
NVDA,2024-09-10,10:12,put,C,fired,0,42.0,1.023,0.019,1,0,14,0.902,2.85,1.44,1,0,2.61
NVDA,2024-09-10,10:13,put,C,fired,0,43.0,1.299,0.292,2,0,15,0.574,3.43,1.44,1,0,5.0
NVDA,2024-09-10,10:18,call,D,skipped_d,0,48.0,0.084,0.084,0,0,5,0.184,1.85,1.44,0,0,5.0
NVDA,2024-09-10,10:20,call,D,skipped_d,0,50.0,0.074,0.074,0,0,6,0.476,1.07,1.44,0,0,5.0
NVDA,2024-09-10,10:21,call,D,skipped_d,0,51.0,0.052,0.052,0,0,7,0.092,0.81,1.44,0,0,5.0
NVDA,2024-09-10,10:23,call,D,skipped_d,0,53.0,0.056,0.056,0,0,8,0.608,1.15,1.44,0,0,5.0
NVDA,2024-09-10,10:24,call,D,skipped_d,0,54.0,0.026,0.026,0,0,9,0.175,1.17,1.44,0,0,5.0
NVDA,2024-09-10,10:25,call,C,skipped_tight_stop,0,55.0,0.309,0.309,0,0,10,0.737,1.65,1.44,0,0,2.24
NVDA,2024-09-10,10:26,call,C,fired,0,56.0,0.552,0.447,1,0,11,0.719,2.1,1.44,0,0,2.11
NVDA,2024-09-10,10:46,put,D,skipped_d,0,76.0,0.168,0.327,1,0,16,0.53,1.29,1.44,1,0,5.0
NVDA,2024-09-10,10:51,call,C,skipped_tight_stop,0,81.0,0.183,0.183,0,0,12,0.206,3.02,1.44,0,0,4.49
NVDA,2024-09-10,11:07,call,C,skipped_tight_stop,0,97.0,0.164,0.164,0,0,13,0.5,1.15,1.44,0,0,5.0
NVDA,2024-09-10,11:09,call,C,skipped_tight_stop,0,99.0,0.281,0.281,0,0,14,0.827,1.56,1.44,0,0,2.57
NVDA,2024-09-10,11:43,call,C,skipped_tight_stop,0,133.0,0.159,0.159,0,0,15,0.776,1.35,1.44,0,0,5.0
NVDA,2024-09-10,11:44,call,D,skipped_d,0,134.0,0.028,0.028,0,0,16,0.825,1.34,1.44,0,0,5.0
NVDA,2024-09-10,11:59,put,C,skipped_tight_stop,0,149.0,0.285,0.285,0,0,17,0.523,2.69,1.44,1,0,5.0
NVDA,2024-09-10,12:06,put,D,skipped_d,0,156.0,0.061,0.061,0,0,18,0.394,2.15,1.44,1,0,5.0
NVDA,2024-09-10,12:07,put,D,skipped_d,0,157.0,0.004,0.004,0,0,19,0.312,1.94,1.44,1,0,5.0
NVDA,2024-09-10,12:08,put,D,skipped_d,0,158.0,0.009,0.009,0,0,20,0.001,1.76,1.44,1,0,5.0
NVDA,2024-09-10,12:12,put,C,skipped_tight_stop,0,162.0,0.247,0.247,0,0,21,0.922,2.2,1.44,1,0,5.0
NVDA,2024-09-10,12:14,put,C,fired,0,164.0,0.395,0.395,0,0,22,0.828,2.29,1.44,1,0,3.55
NVDA,2024-09-10,12:17,put,D,skipped_d,0,167.0,0.005,0.005,0,0,23,0.625,2.4,1.44,1,0,5.0
NVDA,2024-09-10,12:18,put,D,skipped_d,0,168.0,0.003,0.003,0,0,24,0.015,2.02,1.44,1,0,5.0
NVDA,2024-09-10,12:28,put,D,skipped_d,0,178.0,0.062,0.062,0,0,25,0.178,1.46,1.44,1,0,5.0
NVDA,2024-09-10,12:29,put,D,skipped_d,0,179.0,0.119,0.119,0,0,26,0.65,1.46,1.44,1,0,5.0
NVDA,2024-09-10,12:31,put,D,skipped_d,0,181.0,0.001,0.001,0,0,27,0.863,1.06,1.44,1,0,5.0
NVDA,2024-09-10,12:32,put,D,skipped_d,0,182.0,0.038,0.038,0,0,28,0.467,1.11,1.44,1,0,5.0
NVDA,2024-09-10,12:33,put,D,skipped_d,0,183.0,0.095,0.095,0,0,29,0.37,0.93,1.44,1,0,5.0
NVDA,2024-09-10,12:35,put,D,skipped_d,0,185.0,0.062,0.062,0,0,30,0.539,1.21,1.44,1,0,5.0
NVDA,2024-09-10,13:17,call,D,skipped_d,0,227.0,0.019,0.019,0,0,17,0.667,1.26,1.44,0,0,5.0
NVDA,2024-09-10,13:52,call,D,skipped_d,0,262.0,0.093,0.093,0,0,18,0.296,2.2,1.44,0,0,5.0
NVDA,2024-09-10,13:56,call,D,skipped_d,0,266.0,0.014,0.014,0,0,19,0.459,1.18,1.44,0,0,5.0
NVDA,2024-09-10,14:00,call,D,skipped_d,0,270.0,0.136,0.136,0,0,20,0.853,2.39,1.44,0,0,5.0
NVDA,2024-09-10,14:01,call,C,skipped_tight_stop,0,271.0,0.313,0.313,0,0,21,0.881,3.74,1.44,0,0,2.19
NVDA,2024-09-10,14:49,call,D,skipped_d,0,319.0,0.178,0.269,1,0,22,0.327,1.7,1.44,0,0,5.0
NVDA,2024-09-10,15:40,put,D,skipped_d,0,370.0,0.033,0.033,0,0,31,0.702,2.4,1.44,1,0,5.0
NVDA,2024-09-10,15:41,put,D,skipped_d,0,371.0,0.102,0.102,0,0,32,0.438,1.84,1.44,1,0,5.0
NVDA,2024-09-10,15:43,put,D,skipped_d,0,373.0,0.06,0.06,0,0,33,0.233,1.7,1.44,1,0,5.0
NVDA,2024-09-10,15:45,put,D,skipped_d,0,375.0,0.079,0.079,0,0,34,0.155,1.0,1.44,1,0,5.0
NVDA,2024-09-10,15:46,put,D,skipped_d,0,376.0,0.14,0.14,0,0,35,0.564,1.29,1.44,1,0,5.0
NVDA,2024-09-10,15:47,put,D,skipped_d,0,377.0,0.033,0.033,0,0,36,0.71,1.25,1.44,1,0,5.0
NVDA,2024-09-10,15:48,put,D,skipped_d,0,378.0,0.0,0.0,0,0,37,0.295,1.37,1.44,1,0,5.0
NVDA,2024-09-10,15:50,put,D,skipped_d,0,380.0,0.06,0.06,0,0,38,0.375,2.66,1.44,1,0,5.0
NVDA,2024-09-10,15:51,put,D,skipped_d,0,381.0,0.107,0.107,0,0,39,0.288,2.58,1.44,1,0,5.0
NVDA,2024-10-16,09:44,put,C,fired,0,14.0,0.499,0.348,1,0,1,0.699,2.77,0.53,1,0,5.0
NVDA,2024-10-16,10:34,call,B,fired,0,64.0,0.185,0.185,0,0,1,0.289,1.77,0.53,1,0,5.0
NVDA,2024-10-16,10:34,call,B,fired,0,64.0,0.193,0.185,0,0,2,0.289,1.77,0.53,1,0,5.0
NVDA,2024-10-16,11:29,call,D,skipped_d,0,119.0,0.037,0.037,0,0,3,0.054,1.43,0.53,1,0,5.0
NVDA,2024-10-16,11:29,call,D,skipped_d,0,119.0,0.045,0.037,0,0,4,0.054,1.43,0.53,1,0,5.0
NVDA,2024-10-16,11:40,call,D,skipped_d,0,130.0,0.004,0.004,1,0,5,0.605,1.34,0.53,1,0,5.0
NVDA,2024-10-16,11:41,call,D,skipped_d,0,131.0,0.079,0.079,0,0,6,0.574,1.89,0.53,1,0,5.0
NVDA,2024-10-16,11:41,call,D,skipped_d,0,131.0,0.086,0.079,0,0,7,0.574,1.89,0.53,1,0,5.0
NVDA,2024-10-16,11:44,call,D,skipped_d,0,134.0,0.018,0.018,0,0,8,0.845,1.12,0.53,1,0,5.0
NVDA,2024-10-16,11:44,call,D,skipped_d,0,134.0,0.026,0.018,0,0,9,0.845,1.12,0.53,1,0,5.0
NVDA,2024-10-16,12:03,call,D,skipped_d,0,153.0,0.002,0.002,0,0,10,0.769,2.58,0.53,1,0,5.0
NVDA,2024-10-16,12:03,call,D,skipped_d,0,153.0,0.009,0.002,0,0,11,0.769,2.58,0.53,1,0,5.0
NVDA,2024-10-16,12:04,call,D,skipped_d,0,154.0,0.0,0.0,0,0,12,0.076,1.63,0.53,1,0,5.0
NVDA,2024-10-16,12:08,call,D,skipped_d,0,158.0,0.02,0.02,0,0,13,0.915,1.34,0.53,1,0,5.0
NVDA,2024-10-16,12:08,call,D,skipped_d,0,158.0,0.027,0.02,0,0,14,0.915,1.34,0.53,1,0,5.0
NVDA,2024-10-16,12:09,call,D,skipped_d,0,159.0,0.018,0.018,0,0,15,0.053,1.47,0.53,1,0,5.0
NVDA,2024-10-16,12:09,call,D,skipped_d,0,159.0,0.025,0.018,0,0,16,0.053,1.47,0.53,1,0,5.0
NVDA,2024-10-16,12:10,call,D,skipped_d,0,160.0,0.127,0.127,0,0,17,0.756,1.94,0.53,1,0,5.0
NVDA,2024-10-16,12:10,call,D,skipped_d,0,160.0,0.134,0.127,0,0,18,0.756,1.94,0.53,1,0,5.0
NVDA,2024-10-16,12:12,call,D,skipped_d,0,162.0,0.063,0.063,0,0,19,0.16,1.65,0.53,1,0,5.0
NVDA,2024-10-16,12:12,call,D,skipped_d,0,162.0,0.071,0.063,0,0,20,0.16,1.65,0.53,1,0,5.0
NVDA,2024-10-16,12:14,call,D,skipped_d,0,164.0,0.016,0.016,0,0,21,0.457,1.46,0.53,1,0,5.0
NVDA,2024-10-16,12:14,call,D,skipped_d,0,164.0,0.023,0.016,0,0,22,0.457,1.46,0.53,1,0,5.0
NVDA,2024-10-16,12:23,call,D,skipped_d,0,173.0,0.056,0.056,0,0,23,0.536,2.25,0.53,1,0,5.0
NVDA,2024-10-16,12:23,call,D,skipped_d,0,173.0,0.063,0.056,0,0,24,0.536,2.25,0.53,1,0,5.0
NVDA,2024-10-16,12:25,call,D,skipped_d,0,175.0,0.045,0.045,0,0,25,0.077,1.45,0.53,1,0,5.0
NVDA,2024-10-16,12:26,call,D,skipped_d,0,176.0,0.119,0.119,0,0,26,0.639,1.59,0.53,1,0,5.0
NVDA,2024-10-16,12:26,call,D,skipped_d,0,176.0,0.126,0.119,0,0,27,0.639,1.59,0.53,1,0,5.0
NVDA,2024-10-16,13:47,call,D,skipped_d,0,257.0,0.084,1.375,0,0,28,0.689,1.58,0.53,1,0,5.0
NVDA,2024-10-16,13:48,call,D,skipped_d,0,258.0,0.136,1.426,0,0,29,0.452,1.71,0.53,1,0,5.0
NVDA,2024-12-06,09:51,call,D,skipped_d,0,21.0,0.11,0.11,1,0,1,0.621,1.36,0.25,1,0,5.0
NVDA,2024-12-06,09:52,call,B,fired,0,22.0,0.219,0.09,1,0,2,0.555,1.74,0.25,1,0,3.2
NVDA,2024-12-06,09:57,call,D,skipped_d,0,27.0,0.076,0.076,0,0,3,0.09,1.44,0.25,1,0,3.06
NVDA,2024-12-06,10:04,call,D,skipped_d,0,34.0,0.028,0.028,0,0,4,0.511,1.76,0.25,1,0,5.0
NVDA,2024-12-06,10:50,put,A+,fired,0,80.0,0.191,0.035,0,1,1,0.666,3.35,0.25,1,0,5.0
NVDA,2024-12-06,10:51,put,D,skipped_d,0,81.0,0.083,0.083,0,1,2,0.385,3.27,0.25,1,0,5.0
NVDA,2024-12-06,10:52,put,C,fired,0,82.0,0.414,0.258,0,1,3,0.679,4.25,0.25,1,0,5.0
NVDA,2024-12-06,10:52,put,A+,fired,0,82.0,0.258,0.258,0,1,4,0.679,4.25,0.25,1,0,5.0
NVDA,2024-12-06,10:52,put,A+,fired,0,82.0,0.369,0.258,0,1,5,0.679,4.25,0.25,1,0,5.0
NVDA,2024-12-06,12:04,call,D,skipped_d,0,154.0,0.103,1.268,0,0,5,0.665,2.09,0.25,0,0,5.0
NVDA,2024-12-06,12:31,call,D,skipped_d,0,181.0,0.093,0.903,0,0,6,0.599,2.11,0.25,0,0,5.0
NVDA,2024-12-06,14:11,call,D,skipped_d,0,281.0,0.074,1.117,0,0,7,0.543,2.6,0.25,0,0,5.0
NVDA,2024-12-06,14:12,call,D,skipped_d,0,282.0,0.098,1.092,0,0,8,0.303,2.21,0.25,0,0,5.0
NVDA,2024-12-06,14:13,call,D,skipped_d,0,283.0,0.07,1.12,0,0,9,0.45,1.72,0.25,0,0,5.0
NVDA,2025-01-02,09:39,put,B,fired,0,9.0,0.586,0.586,1,0,1,0.713,1.72,0.51,1,0,2.44
NVDA,2025-01-02,09:47,put,D,skipped_d,0,17.0,0.13,0.13,0,0,2,0.096,1.21,0.51,1,0,5.0
NVDA,2025-01-02,10:07,call,D,skipped_d,0,37.0,0.101,0.036,1,0,1,0.214,1.4,0.51,1,0,5.0
NVDA,2025-01-02,10:08,call,D,skipped_d,0,38.0,0.083,0.054,1,0,2,0.125,1.39,0.51,1,0,5.0
NVDA,2025-01-02,10:10,call,D,skipped_d,0,40.0,0.001,0.001,0,0,3,0.229,1.32,0.51,1,0,5.0
NVDA,2025-01-02,10:11,call,D,skipped_d,0,41.0,0.029,0.029,0,0,4,0.154,1.37,0.51,1,0,3.75
NVDA,2025-01-02,10:12,call,D,skipped_d,0,42.0,0.089,0.048,1,0,5,0.265,1.45,0.51,1,0,5.0
NVDA,2025-01-02,10:13,call,B,fired,0,43.0,0.195,0.058,0,1,6,0.5,0.98,0.51,1,0,5.0
NVDA,2025-01-02,10:16,call,D,skipped_d,0,46.0,0.015,0.015,0,0,7,0.5,1.67,0.51,1,0,5.0
NVDA,2025-01-02,10:21,call,D,skipped_d,0,51.0,0.117,0.117,0,0,8,0.498,3.06,0.51,1,0,5.0
